generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
32,21,21,24,0.875,0,0,1.0952380952380953,0.01357383310941305,0.016173704699298654,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 7, 0, 0, 0, 0, 0, 0, 4, 0, 1]"
33,18,18,24,0.75,0,0,1.2222222222222223,0.013880320639129353,0.023700851901522595,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 6, 0, 0, 0, 2, 0, 0, 1, 1, 1]"
34,20,20,24,0.8333333333333334,0,0,1.3,0.018226870724037718,0.0879904445868477,True,18,"[0, 0, 0, 0, 0, 5, 0, 11, 3, 0, 0, 0, 0, 0, 0, 3, 3, 1]"
35,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.01256470445713891,0.016362351620324542,True,18,"[0, 0, 0, 0, 0, 1, 2, 12, 3, 0, 1, 0, 2, 0, 0, 3, 3, 0]"
36,22,22,24,0.9166666666666666,0,0,1.1363636363636365,0.01747090863546479,0.08366591745870029,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 5, 0, 0, 0, 1, 0, 0, 1, 5, 0]"
37,21,21,24,0.875,0,0,1.1428571428571428,0.013526143175375696,0.01799812465087777,True,18,"[0, 0, 0, 0, 0, 6, 1, 7, 5, 0, 0, 0, 1, 0, 0, 1, 3, 0]"
38,20,20,24,0.8333333333333334,0,0,1.25,0.013125603281950653,0.01674615530203936,True,18,"[0, 0, 0, 0, 0, 5, 1, 5, 8, 0, 0, 0, 2, 0, 0, 1, 3, 0]"
39,20,20,24,0.8333333333333334,0,0,1.5,0.012790775233631247,0.016155185316995013,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 9, 0, 0, 0, 3, 0, 0, 4, 3, 0]"
40,18,18,24,0.75,0,0,1.2222222222222223,0.013228854765838648,0.016089453575008232,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 5, 0, 0, 0, 0, 0, 0, 3, 3, 1]"
41,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.013003020797016332,0.015570536231961878,True,18,"[0, 0, 0, 0, 0, 3, 0, 11, 6, 0, 0, 0, 0, 0, 0, 2, 1, 2]"
42,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.014266619754171279,0.02469571597026976,True,18,"[0, 0, 0, 0, 0, 2, 0, 9, 4, 0, 0, 0, 1, 0, 0, 3, 4, 0]"
43,18,18,24,0.75,0,0,1.2777777777777777,0.014337468925295535,0.03962511074834432,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0]"
44,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.01648342355073698,0.06178009650636369,True,18,"[0, 0, 0, 0, 0, 4, 1, 9, 3, 0, 1, 0, 0, 0, 0, 4, 2, 0]"
45,18,18,24,0.75,0,0,1.3333333333333333,0.014936193937847037,0.04504074501231157,True,18,"[0, 0, 0, 0, 0, 3, 1, 9, 5, 0, 0, 0, 0, 0, 0, 3, 3, 0]"
46,17,17,24,0.7083333333333334,0,0,1.588235294117647,0.015436362613768835,0.0672662651950268,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 5, 0, 0, 0, 1, 0, 0, 7, 3, 0]"
47,16,16,24,0.6666666666666666,0,0,1.3125,0.013665508572879377,0.01984423271476637,True,18,"[0, 0, 0, 0, 0, 3, 0, 8, 2, 0, 1, 0, 1, 0, 0, 4, 2, 0]"
48,18,18,24,0.75,0,0,1.3888888888888888,0.012117381057485258,0.014469861946622635,True,18,"[0, 0, 0, 0, 0, 3, 1, 10, 3, 0, 0, 0, 0, 0, 0, 5, 3, 0]"
49,21,21,24,0.875,0,0,1.3333333333333333,0.01585607960210656,0.07857049461675125,True,18,"[0, 0, 0, 0, 0, 3, 3, 5, 9, 0, 0, 0, 0, 0, 0, 3, 4, 1]"
50,18,18,24,0.75,0,0,1.1111111111111112,0.012959936187017768,0.014834108644699456,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 4, 0, 0, 0, 0, 0, 0, 4, 2, 0]"
51,16,16,24,0.6666666666666666,0,0,1.25,0.014557660434690567,0.04178590518725242,True,18,"[0, 0, 0, 0, 0, 5, 1, 7, 2, 0, 0, 0, 1, 0, 0, 3, 1, 0]"
52,18,18,24,0.75,0,0,1.3333333333333333,0.013681839860942343,0.035040806745118946,True,18,"[0, 0, 0, 0, 0, 4, 3, 7, 4, 0, 0, 1, 0, 0, 0, 4, 1, 0]"
53,15,15,24,0.625,0,0,1.4,0.012362797751118938,0.015925123591631167,True,18,"[0, 0, 0, 0, 0, 0, 1, 9, 4, 0, 0, 0, 2, 0, 0, 4, 1, 0]"
54,16,16,24,0.6666666666666666,0,0,1.3125,0.012769059986825778,0.023757569245398565,True,18,"[0, 0, 0, 0, 0, 4, 1, 7, 3, 0, 0, 0, 2, 0, 0, 1, 3, 0]"
55,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.016069537232744773,0.059758455861602805,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 4, 0, 0, 0, 0, 0, 0, 5, 2, 0]"
56,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.014560357744861804,0.05078435408476999,True,18,"[0, 0, 0, 0, 0, 2, 1, 7, 4, 0, 0, 0, 1, 0, 0, 5, 3, 0]"
57,16,16,24,0.6666666666666666,0,0,1.5,0.01562741759989303,0.05997783481766307,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 1, 0, 1, 1, 5, 0, 0, 1, 4, 0]"
58,20,20,24,0.8333333333333334,0,0,1.6,0.013839413800456756,0.039430587392371076,True,18,"[0, 0, 0, 0, 0, 2, 1, 10, 7, 0, 0, 0, 2, 0, 0, 8, 2, 0]"
59,17,17,24,0.7083333333333334,0,0,1.1764705882352942,0.015921269961988907,0.04174183994676674,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 4, 0, 1, 1, 3, 0, 0, 2, 1, 0]"
60,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.013099553231803155,0.016924698817598824,True,18,"[0, 0, 0, 0, 0, 4, 0, 10, 4, 0, 0, 1, 3, 0, 0, 2, 0, 0]"
61,24,24,24,1.0,0,0,1.3333333333333333,0.01250923852952994,0.01825568149920576,True,18,"[0, 0, 0, 0, 0, 5, 2, 8, 6, 0, 0, 1, 2, 0, 0, 7, 1, 0]"
62,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.012879766801898366,0.01518791871786165,True,18,"[0, 0, 0, 0, 0, 4, 1, 5, 9, 0, 0, 0, 2, 0, 0, 1, 2, 0]"
63,20,20,24,0.8333333333333334,0,0,1.3,0.012596070138133377,0.018217494184595888,True,18,"[0, 0, 0, 0, 0, 6, 0, 5, 6, 0, 0, 1, 1, 0, 0, 4, 3, 0]"
64,19,19,24,0.7916666666666666,0,0,1.368421052631579,0.011829417021063996,0.01906815560357509,True,18,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 1, 0, 3, 0, 0, 4, 3, 0]"
65,18,18,24,0.75,0,0,1.4444444444444444,0.016627757230417754,0.06082074795557151,True,18,"[0, 0, 0, 0, 0, 3, 1, 6, 4, 0, 0, 1, 4, 0, 0, 5, 2, 0]"
66,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.012737329554315113,0.01934903024070145,True,18,"[0, 0, 0, 0, 0, 5, 0, 6, 5, 0, 0, 1, 2, 0, 0, 3, 3, 0]"
67,17,17,24,0.7083333333333334,0,0,1.7058823529411764,0.01115458164889406,0.014605926737401888,True,18,"[0, 0, 0, 0, 0, 3, 2, 7, 8, 0, 0, 2, 1, 0, 0, 5, 1, 0]"
68,20,20,24,0.8333333333333334,0,0,1.1,0.013205256742850304,0.020263483013002286,True,18,"[0, 0, 0, 0, 0, 6, 1, 5, 5, 0, 0, 1, 2, 0, 0, 2, 0, 0]"
69,16,16,24,0.6666666666666666,0,0,1.5625,0.014301025901201043,0.05429077926713583,True,18,"[0, 0, 0, 0, 0, 2, 0, 10, 2, 0, 0, 1, 3, 0, 0, 5, 2, 0]"
70,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.013186385986057597,0.03785828972305831,True,18,"[0, 0, 0, 0, 0, 4, 1, 11, 4, 0, 1, 0, 1, 0, 0, 3, 0, 0]"
71,18,18,24,0.75,0,0,1.1666666666666667,0.012507429316585923,0.014142040110875236,True,18,"[0, 0, 0, 0, 0, 3, 1, 4, 3, 0, 0, 0, 4, 0, 0, 6, 0, 0]"
72,23,23,24,0.9583333333333334,0,0,1.3478260869565217,0.01360718045089857,0.05468386896083991,True,18,"[0, 0, 0, 0, 0, 3, 1, 8, 7, 0, 1, 2, 1, 0, 0, 4, 4, 0]"
73,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.012576319226977642,0.015019725696344655,True,18,"[0, 0, 0, 0, 0, 4, 0, 5, 3, 0, 1, 0, 2, 0, 0, 5, 2, 0]"
74,15,15,24,0.625,0,0,1.2666666666666666,0.014651476016895641,0.050116168204620025,True,18,"[0, 0, 0, 0, 0, 1, 0, 7, 5, 0, 0, 0, 3, 0, 0, 2, 1, 0]"
75,20,20,24,0.8333333333333334,0,0,1.1,0.012552290775320236,0.014940504981186573,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 3, 0, 0, 0, 3, 0, 0, 3, 1, 0]"
76,22,22,24,0.9166666666666666,0,0,1.4090909090909092,0.0116584878674039,0.01629388979700364,True,18,"[0, 0, 0, 0, 0, 2, 1, 10, 6, 0, 0, 0, 4, 0, 0, 4, 4, 0]"
77,18,18,24,0.75,0,0,1.3888888888888888,0.012114990570950961,0.014595206671881468,True,18,"[0, 0, 0, 0, 0, 3, 1, 8, 4, 0, 0, 1, 3, 0, 0, 4, 1, 0]"
78,22,22,24,0.9166666666666666,0,0,1.2272727272727273,0.011929874190225042,0.018169193714193923,True,18,"[0, 0, 0, 0, 0, 1, 0, 8, 7, 0, 0, 1, 1, 0, 0, 8, 1, 0]"
79,18,18,24,0.75,0,0,1.3333333333333333,0.011680645434036319,0.020446256580142808,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 5, 0, 0, 1, 0, 0, 0, 3, 2, 0]"
80,21,21,24,0.875,0,0,1.380952380952381,0.011530507741167251,0.015508592805839582,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 5, 0, 1, 1, 2, 0, 0, 4, 3, 0]"
81,18,18,24,0.75,0,0,1.2222222222222223,0.01207866641313574,0.016013708155770665,True,18,"[0, 0, 0, 0, 0, 3, 0, 8, 7, 0, 1, 0, 1, 0, 0, 2, 0, 0]"
82,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.016522607023031426,0.10014570920775556,True,18,"[0, 0, 0, 0, 0, 7, 1, 7, 2, 0, 1, 0, 1, 0, 0, 3, 1, 0]"
83,20,20,24,0.8333333333333334,0,0,1.15,0.011719911839425811,0.016267340481749208,True,18,"[0, 0, 0, 0, 0, 2, 1, 10, 4, 0, 0, 0, 3, 0, 0, 2, 1, 0]"
84,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.011782403721663082,0.01965276976857467,True,18,"[0, 0, 0, 0, 0, 5, 1, 8, 3, 0, 0, 0, 2, 0, 0, 4, 2, 0]"
85,15,15,24,0.625,0,0,1.4666666666666666,0.011105475580732136,0.017282663264917623,True,18,"[0, 0, 0, 0, 0, 1, 0, 11, 2, 0, 1, 1, 2, 0, 0, 4, 0, 0]"
86,17,17,24,0.7083333333333334,0,0,1.2352941176470589,0.012069906706461866,0.015052703317632716,True,18,"[0, 0, 0, 0, 0, 4, 1, 7, 3, 0, 0, 0, 2, 0, 0, 3, 1, 0]"
87,15,15,24,0.625,0,0,1.4,0.016052869566739972,0.07644002060341291,True,18,"[0, 0, 0, 0, 0, 1, 0, 8, 4, 0, 0, 2, 1, 0, 0, 4, 1, 0]"
88,18,18,24,0.75,0,0,1.6111111111111112,0.01519913965505808,0.06135936743432118,True,18,"[0, 0, 0, 0, 0, 5, 0, 7, 5, 0, 1, 1, 2, 0, 0, 7, 0, 1]"
89,16,16,24,0.6666666666666666,0,0,1.4375,0.011845722507759938,0.02887366285505781,True,18,"[0, 0, 0, 0, 0, 2, 0, 7, 7, 0, 1, 1, 3, 0, 0, 2, 0, 0]"
90,16,16,24,0.6666666666666666,0,0,1.4375,0.011740372860019901,0.02007845266351208,True,18,"[0, 0, 0, 0, 0, 2, 0, 4, 7, 0, 0, 1, 2, 0, 0, 7, 0, 0]"
91,20,20,24,0.8333333333333334,0,0,1.35,0.013077094044284643,0.041614883529878195,True,18,"[0, 0, 0, 0, 0, 3, 0, 8, 6, 0, 1, 2, 1, 0, 0, 3, 2, 1]"
92,20,20,24,0.8333333333333334,0,0,1.35,0.011153362710552764,0.013247533751276772,True,18,"[0, 0, 0, 0, 0, 5, 0, 9, 5, 0, 1, 0, 3, 0, 0, 3, 1, 0]"
93,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.0113556047912122,0.014762295238226423,True,18,"[0, 0, 0, 0, 0, 5, 0, 11, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0]"
94,15,15,24,0.625,0,0,1.2666666666666666,0.014600610887235712,0.04618032226042716,True,18,"[0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 1, 0, 0, 0, 6, 0, 0]"
95,18,18,24,0.75,0,0,1.3888888888888888,0.011941121508484368,0.02756143115801118,True,18,"[0, 0, 0, 0, 0, 5, 0, 6, 5, 0, 0, 0, 3, 0, 0, 5, 1, 0]"
96,12,12,24,0.5,0,0,1.5,0.012047076332814183,0.015039751538306407,True,18,"[0, 0, 0, 0, 0, 2, 0, 5, 3, 0, 0, 0, 3, 0, 0, 5, 0, 0]"
97,17,17,24,0.7083333333333334,0,0,1.5294117647058822,0.013601311523819453,0.050607552994599556,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 4, 0, 0, 0, 3, 0, 0, 4, 1, 1]"
98,18,18,24,0.75,0,0,1.2777777777777777,0.01838329627947303,0.10855169985006896,True,18,"[0, 0, 0, 0, 0, 2, 0, 7, 6, 0, 0, 2, 1, 0, 0, 3, 1, 1]"
99,18,18,24,0.75,0,0,1.2222222222222223,0.015592643978077365,0.08515917001356046,True,18,"[0, 0, 0, 0, 0, 4, 0, 4, 7, 0, 0, 1, 2, 0, 0, 3, 1, 0]"
100,18,18,24,0.75,0,0,1.3333333333333333,0.01057398514511299,0.01460668890746955,True,18,"[0, 0, 0, 0, 0, 2, 0, 11, 6, 0, 0, 1, 1, 0, 0, 2, 1, 0]"
101,18,18,24,0.75,0,0,1.6666666666666667,0.010166596850601362,0.01270515269166893,True,18,"[0, 0, 0, 0, 0, 2, 0, 9, 8, 0, 1, 1, 3, 0, 0, 3, 2, 1]"
102,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.018501338270316366,0.05484020678707882,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 5, 0, 0, 0, 3, 0, 0, 6, 1, 0]"
103,18,18,24,0.75,0,0,1.2777777777777777,0.011074327831706622,0.015805437925300467,True,18,"[0, 0, 0, 0, 0, 1, 0, 4, 9, 0, 0, 3, 2, 0, 0, 3, 1, 0]"
104,17,17,24,0.7083333333333334,0,0,1.2352941176470589,0.01103299915639166,0.014119949199210622,True,18,"[0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 2, 0, 0, 5, 1, 1]"
105,16,16,24,0.6666666666666666,0,0,1.75,0.010630875424850365,0.021573314921639143,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 7, 0, 0, 2, 2, 0, 0, 5, 1, 1]"
106,12,12,24,0.5,0,0,1.5833333333333333,0.011157742484756808,0.015497754962271498,True,18,"[0, 0, 0, 0, 0, 2, 0, 3, 2, 0, 1, 1, 5, 0, 0, 4, 1, 0]"
107,16,16,24,0.6666666666666666,0,0,1.4375,0.01055038829927593,0.012277959668422725,True,18,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 1, 2, 0, 0, 5, 0, 0]"
108,15,15,24,0.625,0,0,1.4,0.011213686516596306,0.015516216596877797,True,18,"[0, 0, 0, 0, 0, 2, 0, 4, 5, 0, 0, 1, 5, 0, 0, 4, 0, 0]"
109,14,14,24,0.5833333333333334,0,0,1.2857142857142858,0.013612031657077238,0.04747991641307369,True,18,"[0, 0, 0, 0, 0, 3, 0, 4, 5, 0, 0, 0, 1, 0, 0, 4, 0, 1]"
110,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.01073688482592684,0.01621027340847613,True,18,"[0, 0, 0, 0, 0, 1, 0, 8, 4, 0, 1, 0, 4, 0, 0, 5, 0, 0]"
111,13,13,24,0.5416666666666666,0,0,1.5384615384615385,0.01004286147766878,0.012280266151775717,True,18,"[0, 0, 0, 0, 0, 2, 0, 4, 6, 0, 0, 1, 3, 0, 0, 3, 1, 0]"
112,11,11,24,0.4583333333333333,0,0,1.3636363636363635,0.010654456562169857,0.012212641828134372,True,18,"[0, 0, 0, 0, 0, 2, 0, 1, 6, 0, 0, 0, 2, 0, 0, 4, 0, 0]"
113,13,13,24,0.5416666666666666,0,0,1.4615384615384615,0.01049552146251263,0.01366319000353123,True,18,"[0, 0, 0, 0, 0, 2, 0, 1, 7, 0, 0, 0, 2, 0, 0, 6, 0, 1]"
114,13,13,24,0.5416666666666666,0,0,1.3846153846153846,0.01019785010316663,0.013914093087369553,True,18,"[0, 0, 0, 0, 0, 2, 0, 5, 5, 0, 0, 1, 1, 0, 0, 4, 0, 0]"
115,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.01098568066918317,0.014794045373714126,True,18,"[0, 0, 0, 0, 0, 2, 0, 4, 8, 0, 0, 0, 2, 0, 0, 5, 1, 0]"
116,15,15,24,0.625,0,0,1.3333333333333333,0.02083618436889226,0.1586716717689789,True,18,"[0, 0, 0, 0, 0, 4, 0, 2, 5, 0, 0, 1, 4, 0, 0, 4, 0, 0]"
117,14,14,24,0.5833333333333334,0,0,1.5,0.017901871957556575,0.07517349346998824,True,18,"[0, 0, 0, 0, 0, 3, 0, 5, 2, 0, 0, 0, 4, 0, 0, 6, 0, 1]"
118,17,17,24,0.7083333333333334,0,0,1.1764705882352942,0.010725441302961887,0.014487007179734206,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 4, 0, 0, 0, 3, 0, 0, 3, 0, 0]"
119,15,15,24,0.625,0,0,1.2666666666666666,0.010670178159884901,0.014492543175039093,True,18,"[0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 0, 0, 4, 0, 0, 2, 0, 1]"
120,13,13,24,0.5416666666666666,0,0,1.3846153846153846,0.010796707184887998,0.014895582518854682,True,18,"[0, 0, 0, 0, 0, 1, 0, 7, 2, 0, 0, 1, 5, 0, 0, 2, 0, 0]"
121,10,10,24,0.4166666666666667,0,0,1.3,0.01110866943571219,0.016487280033612647,True,18,"[0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 1, 1, 0, 0, 3, 0, 0]"
122,13,13,24,0.5416666666666666,0,0,1.2307692307692308,0.01041093880147406,0.016717923783582053,True,18,"[0, 0, 0, 0, 0, 4, 0, 5, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
123,10,10,24,0.4166666666666667,0,0,1.7,0.01043986801232658,0.01483332224948765,True,18,"[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 1, 1, 1, 0, 0, 3, 0, 0]"
124,11,11,24,0.4583333333333333,0,0,1.2727272727272727,0.010051344999359241,0.012121639566945881,True,18,"[0, 0, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0]"
125,13,13,24,0.5416666666666666,0,0,1.0769230769230769,0.01321721740675332,0.041117845702451535,True,18,"[0, 0, 0, 0, 0, 2, 0, 5, 4, 0, 0, 0, 1, 0, 0, 2, 0, 0]"
126,12,12,24,0.5,0,0,1.4166666666666667,0.010354034216464832,0.01177049313831694,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 4, 0, 1, 0, 3, 0, 0, 1, 0, 0]"
127,12,12,24,0.5,0,0,1.4166666666666667,0.010517618443570987,0.013278420706529162,True,18,"[0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 2, 1, 0, 0, 4, 0, 0]"
128,9,9,24,0.375,0,0,1.4444444444444444,0.010397981206113707,0.011998085134065903,True,18,"[0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 2, 0, 0, 5, 0, 0]"
129,12,12,24,0.5,0,0,1.1666666666666667,0.01856196655090362,0.09502069890475501,True,18,"[0, 0, 0, 0, 0, 2, 0, 3, 3, 0, 1, 1, 2, 0, 0, 2, 0, 0]"
130,11,11,24,0.4583333333333333,0,0,1.2727272727272727,0.011132417853201883,0.016231622833679692,True,18,"[0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 1, 1, 2, 0, 0, 3, 0, 0]"
