generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
11,19,19,24,0.7916666666666666,0,0,1.0526315789473684,0.01683549221827557,0.046111022431149375,True,18,"[0, 0, 0, 0, 0, 7, 0, 5, 6, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
12,21,21,24,0.875,0,0,1.2857142857142858,0.014407707626628399,0.016518480997441215,True,18,"[0, 0, 0, 0, 0, 2, 0, 14, 5, 0, 0, 1, 1, 0, 0, 1, 3, 0]"
13,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.01489303220816085,0.016847147408666822,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 5, 0, 0, 0, 1, 0, 0, 2, 1, 1]"
14,20,20,24,0.8333333333333334,0,0,1.25,0.019834413665330813,0.1057719775885827,True,18,"[0, 0, 0, 0, 0, 6, 0, 10, 2, 0, 0, 0, 2, 0, 0, 4, 1, 0]"
15,18,18,24,0.75,0,0,1.1666666666666667,0.015953923254088176,0.03725948308794162,True,18,"[0, 0, 0, 0, 0, 4, 0, 5, 6, 0, 0, 2, 0, 0, 0, 3, 1, 0]"
16,20,20,24,0.8333333333333334,0,0,1.35,0.015323753263319778,0.04414787341093053,True,18,"[0, 0, 0, 0, 0, 0, 1, 17, 6, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
17,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.014303685272716873,0.016208848813427826,True,18,"[0, 0, 0, 0, 0, 6, 0, 8, 2, 0, 0, 1, 1, 0, 0, 2, 3, 0]"
18,22,22,24,0.9166666666666666,0,0,1.1818181818181819,0.01547745976570933,0.03610574264910932,True,18,"[0, 0, 0, 0, 0, 5, 0, 11, 4, 0, 0, 1, 0, 0, 0, 4, 1, 0]"
19,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.013742243364694868,0.015975654942183594,True,18,"[0, 0, 0, 0, 0, 5, 0, 11, 3, 0, 0, 0, 0, 0, 0, 3, 3, 0]"
20,19,19,24,0.7916666666666666,0,0,1.105263157894737,0.01964513063718979,0.0964441790034267,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 4, 0, 0, 0, 0, 0, 0, 4, 1, 0]"
21,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.013881319238434515,0.015600620750981967,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 3, 0, 0, 2, 0, 0, 0, 3, 3, 0]"
22,22,22,24,0.9166666666666666,0,0,1.1363636363636365,0.018475703786603494,0.07037908424379159,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 8, 0, 0, 0, 1, 0, 0, 2, 2, 0]"
23,17,17,24,0.7083333333333334,0,0,1.411764705882353,0.013957615252811443,0.016050380153740988,True,18,"[0, 0, 0, 0, 0, 4, 1, 8, 2, 0, 0, 3, 1, 0, 0, 4, 1, 0]"
24,18,18,24,0.75,0,0,1.1666666666666667,0.014457448977596103,0.016186201459646287,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 4, 0, 0, 1, 0, 0, 0, 3, 2, 0]"
25,20,20,24,0.8333333333333334,0,0,1.45,0.016129688674256997,0.06650807574744148,True,18,"[0, 0, 0, 0, 0, 6, 1, 10, 5, 0, 0, 2, 0, 0, 0, 4, 1, 0]"
26,21,21,24,0.875,0,0,1.2857142857142858,0.019864279050816037,0.0981020612270442,True,18,"[0, 0, 0, 0, 0, 3, 1, 8, 6, 0, 0, 0, 4, 0, 0, 3, 2, 0]"
27,20,20,24,0.8333333333333334,0,0,1.35,0.013840047170132644,0.016049032524979374,True,18,"[0, 0, 0, 0, 0, 2, 1, 11, 6, 0, 0, 3, 1, 0, 0, 3, 0, 0]"
28,20,20,24,0.8333333333333334,0,0,1.45,0.013005331355621435,0.01658873869465392,True,18,"[0, 0, 0, 0, 0, 1, 1, 8, 8, 0, 0, 3, 1, 0, 0, 5, 1, 1]"
29,22,22,24,0.9166666666666666,0,0,1.4090909090909092,0.01760953213606127,0.10583014544746776,True,18,"[0, 0, 0, 0, 0, 5, 0, 10, 9, 0, 0, 1, 1, 0, 0, 2, 2, 1]"
30,18,18,24,0.75,0,0,1.1666666666666667,0.013984868046099806,0.016054747531869848,True,18,"[0, 0, 0, 0, 0, 2, 1, 6, 4, 0, 0, 3, 2, 0, 0, 2, 1, 0]"
31,16,16,24,0.6666666666666666,0,0,1.1875,0.013874307145516901,0.0172488889254591,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 4, 0, 0, 2, 1, 0, 0, 1, 1, 0]"
32,17,17,24,0.7083333333333334,0,0,1.4705882352941178,0.013883273320637796,0.030760514338915797,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 7, 0, 0, 2, 2, 0, 0, 2, 1, 0]"
33,18,18,24,0.75,0,0,1.3333333333333333,0.014658043798206115,0.04669749556823436,True,18,"[0, 0, 0, 0, 0, 3, 0, 8, 8, 0, 0, 0, 3, 0, 0, 1, 1, 0]"
34,20,20,24,0.8333333333333334,0,0,1.35,0.012792005779543342,0.015321603193338518,True,18,"[0, 0, 0, 0, 0, 5, 1, 11, 6, 0, 0, 2, 1, 0, 0, 1, 0, 0]"
35,21,21,24,0.875,0,0,1.1904761904761905,0.014442779062504043,0.03345771148735411,True,18,"[0, 0, 0, 0, 0, 2, 0, 12, 1, 0, 0, 1, 2, 0, 0, 5, 2, 0]"
36,18,18,24,0.75,0,0,1.5,0.013173832730637597,0.024270203709740753,True,18,"[0, 0, 0, 0, 0, 2, 0, 10, 6, 0, 0, 3, 2, 0, 0, 2, 2, 0]"
37,21,21,24,0.875,0,0,1.2380952380952381,0.014261490131778262,0.035923034989931296,True,18,"[0, 0, 0, 0, 0, 3, 1, 9, 7, 0, 0, 3, 1, 0, 0, 0, 1, 1]"
38,21,21,24,0.875,0,0,1.2857142857142858,0.013208492997080308,0.016673906414286503,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 8, 0, 0, 5, 0, 0, 0, 2, 0, 1]"
39,24,24,24,1.0,0,0,1.125,0.016838851116129986,0.052047439208762314,True,18,"[0, 0, 0, 0, 0, 4, 1, 7, 5, 0, 0, 4, 2, 0, 0, 2, 1, 1]"
40,22,22,24,0.9166666666666666,0,0,1.5,0.012442529260373418,0.015273565093241211,True,18,"[0, 0, 0, 0, 0, 2, 1, 12, 11, 0, 0, 2, 1, 0, 0, 2, 2, 0]"
41,19,19,24,0.7916666666666666,0,0,1.4736842105263157,0.012366204802019618,0.01499702188560654,True,18,"[0, 0, 0, 0, 0, 6, 0, 7, 3, 0, 0, 4, 2, 0, 0, 3, 3, 0]"
42,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.013715172720821955,0.035236887960240756,True,18,"[0, 0, 0, 0, 0, 3, 0, 11, 4, 0, 0, 2, 2, 0, 0, 3, 1, 1]"
43,20,20,24,0.8333333333333334,0,0,1.45,0.01227930438497191,0.014547228677687226,True,18,"[0, 0, 0, 0, 0, 0, 0, 12, 7, 0, 0, 2, 3, 0, 0, 2, 1, 2]"
44,22,22,24,0.9166666666666666,0,0,1.2272727272727273,0.01617764223925411,0.05038725769022122,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 5, 0, 0, 1, 3, 0, 0, 3, 2, 0]"
45,21,21,24,0.875,0,0,1.2857142857142858,0.012929491221338801,0.015350555905866006,True,18,"[0, 0, 0, 0, 0, 6, 1, 7, 7, 0, 0, 2, 3, 0, 0, 1, 0, 0]"
46,21,21,24,0.875,0,0,1.3333333333333333,0.01231081353748198,0.014903125188719155,True,18,"[0, 0, 0, 0, 0, 3, 1, 11, 4, 0, 0, 3, 2, 0, 0, 4, 0, 0]"
47,18,18,24,0.75,0,0,1.1666666666666667,0.013288292903313839,0.015825743729018182,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 5, 0, 0, 1, 1, 0, 0, 2, 1, 0]"
48,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.013035759440200013,0.015035142137893967,True,18,"[0, 0, 0, 0, 0, 6, 0, 4, 9, 0, 0, 3, 0, 0, 0, 2, 0, 1]"
49,20,20,24,0.8333333333333334,0,0,1.35,0.012715916110729636,0.015770243676241462,True,18,"[0, 0, 0, 0, 0, 4, 0, 4, 5, 0, 0, 4, 3, 0, 0, 6, 1, 0]"
50,20,20,24,0.8333333333333334,0,0,1.4,0.014466260552160016,0.050839908134774195,True,18,"[0, 0, 0, 0, 0, 3, 1, 10, 4, 0, 0, 3, 3, 0, 0, 3, 1, 0]"
51,23,23,24,0.9583333333333334,0,0,1.2173913043478262,0.012915793646984986,0.014935460574058543,True,18,"[0, 0, 0, 0, 0, 6, 1, 7, 6, 0, 0, 1, 4, 0, 0, 2, 1, 0]"
52,21,21,24,0.875,0,0,1.4285714285714286,0.012217493391150306,0.015985538439684345,True,18,"[0, 0, 0, 0, 0, 2, 1, 10, 7, 0, 0, 2, 2, 0, 0, 4, 1, 1]"
53,20,20,24,0.8333333333333334,0,0,1.35,0.012231816945668113,0.014624048236339419,True,18,"[0, 0, 0, 0, 0, 3, 0, 12, 3, 0, 0, 0, 4, 0, 0, 5, 0, 0]"
54,18,18,24,0.75,0,0,1.3333333333333333,0.014017815348208666,0.03905705382147957,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 6, 0, 0, 1, 1, 0, 0, 2, 2, 0]"
55,20,20,24,0.8333333333333334,0,0,1.6,0.016143419723388494,0.10015647324001557,True,18,"[0, 0, 0, 0, 0, 0, 1, 10, 12, 0, 0, 1, 1, 0, 0, 6, 1, 0]"
56,22,22,24,0.9166666666666666,0,0,1.2727272727272727,0.012670202442609075,0.015822122395512738,True,18,"[0, 0, 0, 0, 0, 5, 0, 8, 3, 0, 0, 1, 5, 0, 0, 5, 1, 0]"
57,21,21,24,0.875,0,0,1.2380952380952381,0.012481313280214755,0.016132458772164772,True,18,"[0, 0, 0, 0, 0, 5, 1, 11, 6, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
58,22,22,24,0.9166666666666666,0,0,1.5,0.012007918778778926,0.015168455003611471,True,18,"[0, 0, 0, 0, 0, 2, 0, 11, 8, 0, 0, 4, 1, 0, 0, 5, 2, 0]"
59,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.013198304596370263,0.01772323296073944,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 4, 0, 0, 2, 3, 0, 0, 3, 0, 0]"
60,23,23,24,0.9583333333333334,0,0,1.3478260869565217,0.012123069657738642,0.016021116984667995,True,18,"[0, 0, 0, 0, 0, 5, 0, 7, 7, 0, 0, 1, 6, 0, 0, 4, 0, 1]"
61,21,21,24,0.875,0,0,1.2380952380952381,0.012212344593150173,0.01610945033631892,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 5, 0, 0, 2, 2, 0, 0, 5, 2, 0]"
62,18,18,24,0.75,0,0,1.2777777777777777,0.013326727283968737,0.02437672572122649,True,18,"[0, 0, 0, 0, 0, 4, 0, 4, 3, 0, 0, 2, 3, 0, 0, 4, 2, 1]"
63,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.012095908384876735,0.017085681204399596,True,18,"[0, 0, 0, 0, 0, 2, 1, 9, 5, 0, 0, 2, 1, 0, 0, 4, 0, 1]"
64,22,22,24,0.9166666666666666,0,0,1.3181818181818181,0.01169313538633433,0.014035633037361215,True,18,"[0, 0, 0, 0, 0, 5, 0, 11, 4, 0, 0, 1, 2, 0, 0, 4, 2, 0]"
65,20,20,24,0.8333333333333334,0,0,1.35,0.012277411428659096,0.01656351685554582,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 6, 0, 0, 4, 1, 0, 0, 4, 1, 0]"
66,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.013718375963125468,0.038690275640553766,True,18,"[0, 0, 0, 0, 0, 5, 0, 6, 6, 0, 0, 5, 2, 0, 0, 2, 1, 0]"
67,21,21,24,0.875,0,0,1.380952380952381,0.016565437415611207,0.06630356611658311,True,18,"[0, 0, 0, 0, 0, 5, 1, 10, 7, 0, 0, 2, 0, 0, 0, 4, 0, 0]"
68,17,17,24,0.7083333333333334,0,0,1.411764705882353,0.011606391249452484,0.014454650608734916,True,18,"[0, 0, 0, 0, 0, 3, 1, 5, 8, 0, 0, 2, 0, 0, 0, 5, 0, 0]"
69,19,19,24,0.7916666666666666,0,0,1.4210526315789473,0.01184768524988769,0.016454946849853776,True,18,"[0, 0, 0, 0, 0, 2, 1, 7, 7, 0, 0, 3, 2, 0, 0, 3, 2, 0]"
70,21,21,24,0.875,0,0,1.4761904761904763,0.0114463676974201,0.014401312830455834,True,18,"[0, 0, 0, 0, 0, 3, 1, 12, 6, 0, 0, 4, 1, 0, 0, 4, 0, 0]"
71,18,18,24,0.75,0,0,1.4444444444444444,0.01184946007575121,0.014218700781682107,True,18,"[0, 0, 0, 0, 0, 2, 1, 5, 5, 0, 1, 4, 1, 0, 0, 6, 1, 0]"
72,23,23,24,0.9583333333333334,0,0,1.391304347826087,0.013909540493285879,0.052659418555706654,True,18,"[0, 0, 0, 0, 0, 8, 1, 9, 5, 0, 1, 1, 2, 0, 0, 3, 2, 0]"
73,20,20,24,0.8333333333333334,0,0,1.25,0.012027912246341647,0.01470453247230594,True,18,"[0, 0, 0, 0, 0, 2, 0, 13, 5, 0, 1, 1, 2, 0, 0, 1, 0, 0]"
74,20,20,24,0.8333333333333334,0,0,1.65,0.010748872549350702,0.013021026855318741,True,18,"[0, 0, 0, 0, 0, 0, 1, 10, 10, 0, 0, 2, 3, 0, 0, 5, 2, 0]"
75,18,18,24,0.75,0,0,1.5,0.011416906896875216,0.013260551063471977,True,18,"[0, 0, 0, 0, 0, 1, 1, 9, 4, 0, 1, 4, 2, 0, 0, 4, 1, 0]"
76,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.013765397719278129,0.036791032182790215,True,18,"[0, 0, 0, 0, 0, 9, 0, 6, 1, 0, 0, 2, 3, 0, 0, 2, 0, 1]"
77,22,22,24,0.9166666666666666,0,0,1.3181818181818181,0.014376903380059003,0.05516717602170615,True,18,"[0, 0, 0, 0, 0, 3, 1, 13, 5, 0, 0, 2, 4, 0, 0, 1, 0, 0]"
78,20,20,24,0.8333333333333334,0,0,1.65,0.010911512888898956,0.01541232161713895,True,18,"[0, 0, 0, 0, 0, 2, 1, 7, 10, 0, 0, 2, 2, 0, 0, 7, 2, 0]"
79,15,15,24,0.625,0,0,1.2,0.012280960567184897,0.015264397730757908,True,18,"[0, 0, 0, 0, 0, 3, 0, 5, 5, 0, 0, 2, 1, 0, 0, 2, 0, 0]"
80,20,20,24,0.8333333333333334,0,0,1.35,0.011336788689611682,0.015316766132931509,True,18,"[0, 0, 0, 0, 0, 2, 1, 7, 9, 0, 0, 1, 2, 0, 0, 4, 0, 1]"
81,21,21,24,0.875,0,0,1.619047619047619,0.01063894301048478,0.014173572184642196,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 7, 0, 1, 6, 5, 0, 0, 3, 1, 1]"
82,22,22,24,0.9166666666666666,0,0,1.5,0.01119654661607996,0.015297293505037399,True,18,"[0, 0, 0, 0, 0, 3, 1, 10, 5, 0, 0, 4, 2, 0, 0, 6, 2, 0]"
83,16,16,24,0.6666666666666666,0,0,1.25,0.011508594469196106,0.014212342257292758,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 4, 0, 0, 2, 2, 0, 0, 4, 0, 0]"
84,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.011028888416490693,0.013133289485467995,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 5, 0, 0, 6, 0, 0, 0, 1, 0, 1]"
85,21,21,24,0.875,0,0,1.5238095238095237,0.011149589761777672,0.016279092272114992,True,18,"[0, 0, 0, 0, 0, 5, 1, 6, 5, 0, 1, 6, 4, 0, 0, 1, 1, 2]"
86,18,18,24,0.75,0,0,1.5555555555555556,0.010753099583153106,0.01341808947973734,True,18,"[0, 0, 0, 0, 0, 1, 0, 7, 10, 0, 1, 1, 3, 0, 0, 3, 2, 0]"
87,21,21,24,0.875,0,0,1.380952380952381,0.012069923833447908,0.025214953615832442,True,18,"[0, 0, 0, 0, 0, 1, 1, 9, 8, 0, 0, 1, 2, 0, 0, 4, 3, 0]"
88,22,22,24,0.9166666666666666,0,0,1.3181818181818181,0.011620550972068044,0.01649407115377679,True,18,"[0, 0, 0, 0, 0, 2, 1, 15, 4, 0, 0, 3, 1, 0, 0, 1, 1, 1]"
89,21,21,24,0.875,0,0,1.380952380952381,0.010872090657119077,0.012841733909382081,True,18,"[0, 0, 0, 0, 0, 2, 0, 9, 8, 0, 1, 3, 2, 0, 0, 3, 0, 1]"
90,20,20,24,0.8333333333333334,0,0,1.35,0.011628974787979437,0.014684980090985872,True,18,"[0, 0, 0, 0, 0, 4, 0, 6, 5, 0, 1, 3, 2, 0, 0, 4, 0, 2]"
91,21,21,24,0.875,0,0,1.2380952380952381,0.011324875824255384,0.014711408788368255,True,18,"[0, 0, 0, 0, 0, 4, 0, 11, 2, 0, 0, 1, 1, 0, 0, 5, 2, 0]"
92,23,23,24,0.9583333333333334,0,0,1.391304347826087,0.011450066358150124,0.016111581858272734,True,18,"[0, 0, 0, 0, 0, 3, 1, 9, 6, 0, 0, 2, 0, 0, 0, 7, 3, 1]"
93,21,21,24,0.875,0,0,1.4761904761904763,0.010928589394365675,0.014621821219603896,True,18,"[0, 0, 0, 0, 0, 5, 0, 6, 9, 0, 0, 3, 4, 0, 0, 3, 0, 1]"
94,20,20,24,0.8333333333333334,0,0,1.35,0.010750602609646456,0.01497286214610195,True,18,"[0, 0, 0, 0, 0, 3, 0, 13, 4, 0, 0, 3, 1, 0, 0, 2, 1, 0]"
95,19,19,24,0.7916666666666666,0,0,1.5789473684210527,0.010284388600001517,0.014340030046559274,True,18,"[0, 0, 0, 0, 0, 2, 0, 10, 5, 0, 0, 2, 4, 0, 0, 5, 0, 2]"
96,22,22,24,0.9166666666666666,0,0,1.5,0.010794830827638446,0.014698972854579518,True,18,"[0, 0, 0, 0, 0, 3, 2, 8, 9, 0, 2, 1, 0, 0, 0, 4, 2, 2]"
97,21,21,24,0.875,0,0,1.6666666666666667,0.010230492303196913,0.013399844845902165,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 7, 0, 1, 3, 3, 0, 0, 6, 1, 1]"
98,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.010950809281589424,0.017152769800907713,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 7, 0, 1, 1, 0, 0, 0, 3, 0, 0]"
99,20,20,24,0.8333333333333334,0,0,1.4,0.011089445470461489,0.014625895649183115,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 6, 0, 1, 4, 0, 0, 0, 2, 1, 1]"
100,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.012459109925037945,0.03074662240138936,True,18,"[0, 0, 0, 0, 0, 1, 0, 7, 6, 0, 1, 3, 1, 0, 0, 2, 0, 1]"
101,20,20,24,0.8333333333333334,0,0,1.5,0.01068154085745853,0.013090608416049462,True,18,"[0, 0, 0, 0, 0, 2, 0, 10, 6, 0, 1, 2, 4, 0, 0, 3, 0, 2]"
102,20,20,24,0.8333333333333334,0,0,1.7,0.010264689316108539,0.014209453630908305,True,18,"[0, 0, 0, 0, 0, 2, 0, 11, 6, 0, 1, 3, 3, 0, 0, 6, 0, 2]"
103,21,21,24,0.875,0,0,1.2380952380952381,0.011456195900154922,0.013586470270291313,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 5, 0, 1, 3, 4, 0, 0, 2, 1, 2]"
104,22,22,24,0.9166666666666666,0,0,1.5454545454545454,0.010483299282769228,0.01505911755900273,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 6, 0, 1, 2, 3, 0, 0, 6, 2, 1]"
105,21,21,24,0.875,0,0,1.4761904761904763,0.01053655203606175,0.014398608734524762,True,18,"[0, 0, 0, 0, 0, 3, 1, 8, 5, 0, 1, 3, 4, 0, 0, 3, 2, 1]"
106,16,16,24,0.6666666666666666,0,0,1.125,0.01165448400387396,0.015278501318521586,True,18,"[0, 0, 0, 0, 0, 4, 1, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
107,21,21,24,0.875,0,0,1.6666666666666667,0.012111334910970165,0.04896542369753077,True,18,"[0, 0, 0, 0, 0, 4, 0, 11, 9, 0, 0, 4, 3, 0, 0, 3, 1, 0]"
108,19,19,24,0.7916666666666666,0,0,1.368421052631579,0.011667523297184165,0.02309833400084706,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 4, 0, 1, 3, 1, 0, 0, 4, 1, 1]"
109,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.01217762674829532,0.03531381498512978,True,18,"[0, 0, 0, 0, 0, 5, 0, 9, 3, 0, 1, 1, 1, 0, 0, 4, 0, 1]"
110,22,22,24,0.9166666666666666,0,0,1.4090909090909092,0.010644212377039598,0.020381684485714525,True,18,"[0, 0, 0, 0, 0, 3, 0, 12, 7, 0, 0, 2, 2, 0, 0, 4, 1, 0]"
111,19,19,24,0.7916666666666666,0,0,1.631578947368421,0.010067297738283375,0.012677831216847915,True,18,"[0, 0, 0, 0, 0, 1, 1, 12, 9, 0, 0, 3, 1, 0, 0, 1, 2, 1]"
112,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.010633826397311127,0.014611874001275709,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 5, 0, 0, 3, 2, 0, 0, 3, 0, 0]"
113,20,20,24,0.8333333333333334,0,0,1.3,0.010621721870641473,0.014366085958711375,True,18,"[0, 0, 0, 0, 0, 1, 0, 13, 3, 0, 1, 1, 3, 0, 0, 2, 1, 1]"
114,17,17,24,0.7083333333333334,0,0,1.4705882352941178,0.010822302310855654,0.01293422296915058,True,18,"[0, 0, 0, 0, 0, 1, 0, 7, 5, 0, 1, 3, 5, 0, 0, 0, 3, 0]"
115,17,17,24,0.7083333333333334,0,0,1.9411764705882353,0.010876372226975725,0.027121174383226553,True,18,"[0, 0, 0, 0, 0, 1, 1, 10, 6, 0, 0, 4, 2, 0, 0, 4, 2, 3]"
116,18,18,24,0.75,0,0,1.4444444444444444,0.01148972784548711,0.030081540346723168,True,18,"[0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 4, 3, 0, 0, 5, 0, 2]"
117,20,20,24,0.8333333333333334,0,0,1.55,0.009875733602071463,0.012768944295256702,True,18,"[0, 0, 0, 0, 0, 2, 0, 12, 7, 0, 0, 1, 3, 0, 0, 4, 0, 2]"
118,14,14,24,0.5833333333333334,0,0,1.4285714285714286,0.010037419465482261,0.013870538376919088,True,18,"[0, 0, 0, 0, 0, 1, 1, 7, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
119,16,16,24,0.6666666666666666,0,0,1.375,0.019430459667145676,0.10041434156972971,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 2, 0, 0, 4, 2, 0, 0, 1, 0, 2]"
120,21,21,24,0.875,0,0,1.380952380952381,0.010957603260899305,0.021404013459141856,True,18,"[0, 0, 0, 0, 0, 4, 1, 10, 7, 0, 0, 1, 2, 0, 0, 2, 0, 2]"
121,19,19,24,0.7916666666666666,0,0,1.4736842105263157,0.009949074139816121,0.013160656096175536,True,18,"[0, 0, 0, 0, 0, 2, 1, 13, 4, 0, 1, 1, 1, 0, 0, 4, 1, 0]"
122,17,17,24,0.7083333333333334,0,0,1.2352941176470589,0.011069140961075571,0.015054172559880214,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 4, 0, 0, 3, 2, 0, 0, 1, 1, 0]"
123,21,21,24,0.875,0,0,1.5714285714285714,0.010230233847820892,0.014845626052143316,True,18,"[0, 0, 0, 0, 0, 1, 1, 12, 7, 0, 1, 1, 1, 0, 0, 4, 2, 3]"
124,16,16,24,0.6666666666666666,0,0,1.625,0.011415926163746717,0.030483933113336702,True,18,"[0, 0, 0, 0, 0, 3, 0, 6, 6, 0, 0, 3, 2, 0, 0, 2, 2, 2]"
125,17,17,24,0.7083333333333334,0,0,1.5294117647058822,0.010790408631877876,0.014640760626620711,True,18,"[0, 0, 0, 0, 0, 2, 2, 4, 5, 0, 1, 3, 3, 0, 0, 4, 1, 1]"
126,17,17,24,0.7083333333333334,0,0,1.5294117647058822,0.012344034523647542,0.042771315006928184,True,18,"[0, 0, 0, 0, 0, 8, 0, 6, 3, 0, 1, 2, 4, 0, 0, 2, 0, 0]"
127,21,21,24,0.875,0,0,1.4761904761904763,0.010046589400075034,0.013478541452869773,True,18,"[0, 0, 0, 0, 0, 0, 1, 11, 8, 0, 0, 3, 1, 0, 0, 6, 0, 1]"
128,17,17,24,0.7083333333333334,0,0,1.3529411764705883,0.010403114285582249,0.01376383849538252,True,18,"[0, 0, 0, 0, 0, 1, 1, 10, 7, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
129,20,20,24,0.8333333333333334,0,0,1.25,0.01613782217496298,0.06027640734667851,True,18,"[0, 0, 0, 0, 0, 2, 0, 10, 5, 0, 0, 5, 1, 0, 0, 2, 0, 0]"
130,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.009986190644368493,0.013086615066343017,True,18,"[0, 0, 0, 0, 0, 3, 0, 6, 7, 0, 0, 1, 5, 0, 0, 2, 0, 0]"
