generation,count,is_initialized,f_proxy_scalar,g_al_proxy,lam,mu,al_pen_proxy,g_al_min,g_al_max,g_al_std,n_feasible_parents,pen_to_f_ratio,n_proxy_set,proxy_front_only,proxy_g_quantile,proxy_front_min_size
33,0,False,0.9938133615476191,[-2755.1439834086123],[0.0],[0.0],0.0,-3571.81126549272,-1935.2201224938017,457.4473319617629,24,0.0,24,False,,
34,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
35,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
36,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
37,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
38,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
39,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
40,0,False,0.9918820175,[-2842.1232383315223],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.31763323721515,24,0.0,24,False,,
41,0,False,0.987361854404762,[-2843.6202312727323],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,431.63088981004375,24,0.0,24,False,,
42,0,False,0.9899834424999999,[-2853.4577995937893],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,428.43243723634,24,0.0,24,False,,
43,0,False,0.9899834424999999,[-2853.4577995937893],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,428.43243723634,24,0.0,24,False,,
44,0,False,0.9892744532142858,[-2909.8261228886786],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,427.0363243153963,24,0.0,24,False,,
45,0,False,0.9908609222619047,[-2946.1287352967006],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,428.2126765067806,24,0.0,24,False,,
46,0,False,0.9888741698809523,[-2967.765114550983],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,434.70495410038586,24,0.0,24,False,,
47,0,False,0.9855252270238095,[-2919.5690102402114],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,434.7998863652389,24,0.0,24,False,,
48,0,False,0.9815051436904761,[-2902.335003814154],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,455.8453784762878,24,0.0,24,False,,
49,0,False,0.9815051436904761,[-2902.335003814154],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,455.8453784762878,24,0.0,24,False,,
50,0,False,0.9818210758333334,[-2923.9170194126],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,441.91748640677525,24,0.0,24,False,,
51,0,False,0.9818210758333334,[-2923.9170194126],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,441.91748640677525,24,0.0,24,False,,
52,0,False,0.9818210758333334,[-2923.9170194126],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,441.91748640677525,24,0.0,24,False,,
53,0,False,0.9818210758333334,[-2923.9170194126],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,441.91748640677525,24,0.0,24,False,,
54,0,False,0.9818210758333334,[-2923.9170194126],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,441.91748640677525,24,0.0,24,False,,
55,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
56,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
57,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
58,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
59,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
60,0,False,0.9834390008333332,[-2969.624802758853],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,453.4903374660588,24,0.0,24,False,,
61,0,False,0.9793608151190476,[-2943.0697529434815],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,475.9238980040148,24,0.0,24,False,,
62,0,False,0.9793608151190476,[-2943.0697529434815],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,475.9238980040148,24,0.0,24,False,,
63,0,False,0.9800445782142857,[-2976.8149489969496],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,476.1042989242291,24,0.0,24,False,,
64,0,False,0.9800445782142857,[-2976.8149489969496],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,476.1042989242291,24,0.0,24,False,,
65,0,False,0.9800445782142857,[-2976.8149489969496],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,476.1042989242291,24,0.0,24,False,,
66,0,False,0.9800445782142857,[-2976.8149489969496],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,476.1042989242291,24,0.0,24,False,,
67,0,False,0.9800445782142857,[-2976.8149489969496],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,476.1042989242291,24,0.0,24,False,,
68,0,False,0.9830836067857144,[-3021.7684192661814],[0.0],[0.0],0.0,-3571.81126549272,-2057.6131687242787,459.60372944468816,24,0.0,24,False,,
69,0,False,0.9819474817857143,[-3059.521285989815],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,466.06386339384096,24,0.0,24,False,,
70,0,False,0.9793842425,[-3021.3393478254766],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,464.27847722109357,24,0.0,24,False,,
71,0,False,0.9793842425,[-3021.3393478254766],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,464.27847722109357,24,0.0,24,False,,
72,0,False,0.9793842425,[-3021.3393478254766],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,464.27847722109357,24,0.0,24,False,,
73,0,False,0.9795838436904761,[-2995.5793383272903],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,464.2110814587938,24,0.0,24,False,,
74,0,False,0.9795838436904761,[-2995.5793383272903],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,464.2110814587938,24,0.0,24,False,,
75,0,False,0.9770192984523809,[-2965.158718794411],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,449.130034449629,24,0.0,24,False,,
76,0,False,0.9768992961904762,[-2926.2279088783434],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,453.05112210389495,24,0.0,24,False,,
77,0,False,0.9768992961904762,[-2926.2279088783434],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,453.05112210389495,24,0.0,24,False,,
78,0,False,0.9768992961904762,[-2926.2279088783434],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,453.05112210389495,24,0.0,24,False,,
79,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
80,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
81,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
82,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
83,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
84,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
85,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
86,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
87,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
88,0,False,0.9741771514285715,[-2938.056882832146],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,451.91122200948365,24,0.0,24,False,,
89,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
90,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
91,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
92,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
93,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
94,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
95,0,False,0.9738367985714286,[-2945.3464546656955],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,454.7455011637425,24,0.0,24,False,,
96,0,False,0.9678669414285713,[-2939.4579411386817],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,450.0021201727047,24,0.0,24,False,,
97,0,False,0.9663184586904762,[-2908.434295137096],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,472.0902458149743,24,0.0,24,False,,
98,0,False,0.9663184586904762,[-2908.434295137096],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,472.0902458149743,24,0.0,24,False,,
99,0,False,0.9663184586904762,[-2908.434295137096],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,472.0902458149743,24,0.0,24,False,,
100,0,False,0.9663184586904762,[-2908.434295137096],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,472.0902458149743,24,0.0,24,False,,
101,0,False,0.966401416547619,[-2908.877916728783],[0.0],[0.0],0.0,-3572.8776978416877,-2057.6131687242787,472.39288302277913,24,0.0,24,False,,
102,0,False,0.966401416547619,[-2885.6445833954494],[0.0],[0.0],0.0,-3549.644364508354,-2034.3798353909451,472.39288302277913,24,0.0,24,False,,
103,0,False,0.966401416547619,[-2862.4112500621172],[0.0],[0.0],0.0,-3526.4110311750214,-2011.1465020576125,472.3928830227792,24,0.0,24,False,,
104,0,False,0.9663948784523809,[-2825.621392623383],[0.0],[0.0],0.0,-3503.1776978416874,-1987.9131687242784,464.2509437225104,24,0.0,24,False,,
105,0,False,0.9663948784523809,[-2802.388059290051],[0.0],[0.0],0.0,-3479.9443645083543,-1964.6798353909453,464.2509437225104,24,0.0,24,False,,
106,0,False,0.9606202427380951,[-2780.0758048244093],[0.0],[0.0],0.0,-3456.711031175021,-1941.4465020576122,463.5254330171047,24,0.0,24,False,,
107,0,False,0.9573361367857144,[-2772.505153436298],[0.0],[0.0],0.0,-3433.4776978416876,-1918.2131687242786,474.6514092705868,24,0.0,24,False,,
108,0,False,0.9488723748809523,[-2682.6198625345987],[0.0],[0.0],0.0,-3410.2443645083545,-1492.9683951148656,531.9575159889926,24,0.0,24,False,,
109,0,False,0.9488723748809523,[-2659.3865292012656],[0.0],[0.0],0.0,-3387.0110311750213,-1469.7350617815325,531.9575159889926,24,0.0,24,False,,
110,0,False,0.9476787041666666,[-2662.987463091162],[0.0],[0.0],0.0,-3363.7776978416873,-1446.5017284481985,526.7071264833619,24,0.0,24,False,,
111,0,False,0.9476787041666666,[-2639.7541297578296],[0.0],[0.0],0.0,-3340.544364508354,-1423.2683951148654,526.7071264833619,24,0.0,24,False,,
112,0,False,0.9476787041666666,[-2616.520796424496],[0.0],[0.0],0.0,-3317.311031175021,-1400.0350617815322,526.7071264833619,24,0.0,24,False,,
113,0,False,0.9476787041666666,[-2593.2874630911633],[0.0],[0.0],0.0,-3294.077697841688,-1376.8017284481991,526.7071264833619,24,0.0,24,False,,
114,0,False,0.9459967698809524,[-2603.486529322002],[0.0],[0.0],0.0,-3270.8443645083544,-1353.5683951148656,513.0399661111072,24,0.0,24,False,,
115,0,False,0.9459967698809524,[-2580.2531959886683],[0.0],[0.0],0.0,-3247.611031175021,-1330.335061781532,513.0399661111072,24,0.0,24,False,,
116,0,False,0.9459967698809524,[-2557.0198626553347],[0.0],[0.0],0.0,-3224.3776978416877,-1307.1017284481989,513.0399661111072,24,0.0,24,False,,
117,0,False,0.9459967698809524,[-2533.786529322001],[0.0],[0.0],0.0,-3201.144364508354,-1283.8683951148653,513.0399661111072,24,0.0,24,False,,
118,0,False,0.9453101817857142,[-2507.6057606420786],[0.0],[0.0],0.0,-3177.9110311750214,-1260.6350617815326,511.5093812725387,24,0.0,24,False,,
119,0,False,0.9453101817857142,[-2484.372427308745],[0.0],[0.0],0.0,-3154.677697841688,-1237.401728448199,511.5093812725387,24,0.0,24,False,,
120,0,False,0.9446628532142857,[-2404.2039382916555],[0.0],[0.0],0.0,-3106.034516693834,-1214.168395114865,509.77549193327826,24,0.0,24,False,,
121,0,False,0.9446628532142857,[-2380.9706049583224],[0.0],[0.0],0.0,-3082.8011833605015,-1190.9350617815323,509.77549193327826,24,0.0,24,False,,
122,0,False,0.9406351817857143,[-2369.82728091749],[0.0],[0.0],0.0,-3059.567850027168,-1167.7017284481988,499.87774558595356,24,0.0,24,False,,
123,0,False,0.9378602186904761,[-2322.8165640444768],[0.0],[0.0],0.0,-2972.094922614275,-1144.4683951148652,479.6672593441619,24,0.0,24,False,,
124,0,False,0.9378602186904761,[-2299.5832307111436],[0.0],[0.0],0.0,-2948.8615892809426,-1121.2350617815325,479.6672593441619,24,0.0,24,False,,
125,0,False,0.9395752675,[-2305.9490034553305],[0.0],[0.0],0.0,-2925.628255947609,-1098.001728448199,461.6094897567148,24,0.0,24,False,,
126,0,False,0.9395752675,[-2282.715670121997],[0.0],[0.0],0.0,-2902.3949226142754,-1074.7683951148654,461.6094897567148,24,0.0,24,False,,
127,0,False,0.9348347567857141,[-2237.9175072816506],[0.0],[0.0],0.0,-2879.1615892809423,-1051.5350617815322,444.68145415048957,24,0.0,24,False,,
128,0,False,0.9348347567857141,[-2214.6841739483175],[0.0],[0.0],0.0,-2855.928255947609,-1028.3017284481991,444.68145415048957,24,0.0,24,False,,
129,0,False,0.9318511663095238,[-2167.915655070402],[0.0],[0.0],0.0,-2832.6949226142756,-1005.0683951148656,427.8168022895734,24,0.0,24,False,,
130,0,False,0.9318511663095238,[-2144.682321737069],[0.0],[0.0],0.0,-2809.4615892809425,-981.8350617815324,427.8168022895734,24,0.0,24,False,,
131,0,False,0.9212303186904761,[-2128.219863566754],[0.0],[0.0],0.0,-2786.228255947609,-958.6017284481989,432.22721618145437,24,0.0,24,False,,
132,0,False,0.923245561547619,[-2114.0971055924188],[0.0],[0.0],0.0,-2762.9949226142753,-935.3683951148653,440.87239999855166,24,0.0,24,False,,
133,0,False,0.9152925044047618,[-2077.7794862469577],[0.0],[0.0],0.0,-2739.761589280942,-912.1350617815322,429.7952909845981,24,0.0,24,False,,
134,0,False,0.9152925044047618,[-2054.5461529136246],[0.0],[0.0],0.0,-2716.528255947609,-888.901728448199,429.7952909845981,24,0.0,24,False,,
135,0,False,0.9152925044047618,[-2031.312819580291],[0.0],[0.0],0.0,-2693.2949226142755,-865.6683951148655,429.7952909845981,24,0.0,24,False,,
136,0,False,0.9116787379761903,[-1980.8830973461063],[0.0],[0.0],0.0,-2670.0615892809424,-842.4350617815323,421.1038532532054,24,0.0,24,False,,
137,0,False,0.9116787379761903,[-1957.6497640127727],[0.0],[0.0],0.0,-2646.828255947609,-819.2017284481988,421.1038532532054,24,0.0,24,False,,
138,0,False,0.9116787379761903,[-1934.4164306794391],[0.0],[0.0],0.0,-2623.594922614275,-795.9683951148652,421.1038532532054,24,0.0,24,False,,
139,0,False,0.9082429820238095,[-1923.4210057367252],[0.0],[0.0],0.0,-2600.361589280942,-772.7350617815321,423.2323610154795,24,0.0,24,False,,
140,0,False,0.9100411086904762,[-1894.7489326017214],[0.0],[0.0],0.0,-2577.128255947609,-749.501728448199,423.7868329802429,24,0.0,24,False,,
141,0,False,0.9100411086904762,[-1871.5155992683879],[0.0],[0.0],0.0,-2553.8949226142754,-726.2683951148654,423.7868329802429,24,0.0,24,False,,
142,0,False,0.9100411086904762,[-1848.282265935055],[0.0],[0.0],0.0,-2530.6615892809423,-703.0350617815322,423.7868329802429,24,0.0,24,False,,
143,0,False,0.9029857313095236,[-1815.9566971429542],[0.0],[0.0],0.0,-2507.4282559476087,-679.8017284481987,419.92451719769406,24,0.0,24,False,,
144,0,False,0.9029857313095236,[-1792.7233638096213],[0.0],[0.0],0.0,-2484.1949226142756,-656.5683951148656,419.92451719769406,24,0.0,24,False,,
145,0,False,0.9029857313095236,[-1769.490030476288],[0.0],[0.0],0.0,-2460.9615892809425,-633.3350617815324,419.92451719769406,24,0.0,24,False,,
146,0,False,0.8993461205952379,[-1739.9819194075505],[0.0],[0.0],0.0,-2437.728255947609,-610.1017284481989,418.23418150423055,24,0.0,24,False,,
147,0,False,0.8993461205952379,[-1716.748586074217],[0.0],[0.0],0.0,-2414.4949226142753,-586.8683951148653,418.23418150423055,24,0.0,24,False,,
148,0,False,0.8993461205952379,[-1693.5152527408839],[0.0],[0.0],0.0,-2391.261589280942,-563.6350617815322,418.23418150423055,24,0.0,24,False,,
149,0,False,0.8979794021428571,[-1716.4129233406186],[0.0],[0.0],0.0,-2368.0282559476086,-540.4017284481986,395.8671459297072,24,0.0,24,False,,
150,0,False,0.8939264447619046,[-1706.412635396564],[0.0],[0.0],0.0,-2344.7949226142755,-517.1683951148655,408.9447639176614,24,0.0,24,False,,
151,0,False,0.8939264447619046,[-1683.1793020632315],[0.0],[0.0],0.0,-2321.561589280943,-493.9350617815328,408.9447639176614,24,0.0,24,False,,
152,0,False,0.8939264447619046,[-1659.9459687298975],[0.0],[0.0],0.0,-2298.328255947609,-470.70172844819876,408.9447639176614,24,0.0,24,False,,
153,0,False,0.8939264447619046,[-1636.7126353965639],[0.0],[0.0],0.0,-2275.094922614275,-447.4683951148652,408.9447639176614,24,0.0,24,False,,
154,0,False,0.8939264447619046,[-1613.4793020632308],[0.0],[0.0],0.0,-2251.8615892809426,-424.2350617815325,408.9447639176614,24,0.0,24,False,,
155,0,False,0.8922909624999998,[-1639.9304452036667],[0.0],[0.0],0.0,-2228.628255947609,-868.5873288180328,325.3282198593548,24,0.0,24,False,,
156,0,False,0.8922909624999998,[-1616.6971118703332],[0.0],[0.0],0.0,-2205.3949226142754,-845.3539954846992,325.3282198593548,24,0.0,24,False,,
157,0,False,0.8886160136904762,[-1561.3299036865917],[0.0],[0.0],0.0,-2093.6388603644714,-822.1206621513666,300.55600688513977,24,0.0,24,False,,
158,0,False,0.8886160136904762,[-1538.0965703532574],[0.0],[0.0],0.0,-2070.4055270311374,-798.8873288180325,300.55600688513977,24,0.0,24,False,,
159,0,False,0.8886160136904762,[-1514.8632370199239],[0.0],[0.0],0.0,-2047.1721936978038,-775.653995484699,300.55600688513977,24,0.0,24,False,,
160,0,False,0.8886160136904762,[-1491.6299036865912],[0.0],[0.0],0.0,-2023.938860364471,-752.4206621513663,300.55600688513977,24,0.0,24,False,,
161,0,False,0.8886160136904762,[-1468.3965703532576],[0.0],[0.0],0.0,-2000.7055270311375,-729.1873288180327,300.55600688513977,24,0.0,24,False,,
162,0,False,0.8835846374999999,[-1478.1449893826564],[0.0],[0.0],0.0,-1978.3271709317578,-705.9539954846991,313.54166425830203,24,0.0,24,False,,
163,0,False,0.8874922336904761,[-1438.786290882904],[0.0],[0.0],0.0,-1955.0938375984247,-682.720662151366,330.35084543952917,24,0.0,24,False,,
164,0,False,0.8874922336904761,[-1415.552957549571],[0.0],[0.0],0.0,-1931.8605042650915,-659.4873288180329,330.35084543952917,24,0.0,24,False,,
165,0,False,0.8874922336904761,[-1392.319624216237],[0.0],[0.0],0.0,-1908.6271709317575,-636.2539954846989,330.35084543952917,24,0.0,24,False,,
166,0,False,0.8874922336904761,[-1369.086290882904],[0.0],[0.0],0.0,-1885.3938375984249,-613.0206621513662,330.35084543952917,24,0.0,24,False,,
167,0,False,0.8874922336904761,[-1345.852957549571],[0.0],[0.0],0.0,-1862.1605042650917,-589.7873288180331,330.35084543952917,24,0.0,24,False,,
168,0,False,0.8874922336904761,[-1322.6196242162375],[0.0],[0.0],0.0,-1838.9271709317582,-566.5539954846995,330.35084543952917,24,0.0,24,False,,
169,0,False,0.8874922336904761,[-1299.386290882904],[0.0],[0.0],0.0,-1815.6938375984246,-543.3206621513659,330.35084543952917,24,0.0,24,False,,
170,0,False,0.8874922336904761,[-1276.1529575495708],[0.0],[0.0],0.0,-1792.4605042650915,-520.0873288180328,330.35084543952917,24,0.0,24,False,,
171,0,False,0.8838455273809522,[-1290.8733985228832],[0.0],[0.0],0.0,-1944.3300959318415,-496.85399548469945,347.8943566904311,24,0.0,24,False,,
172,0,False,0.8781505504761905,[-1269.7639036031048],[0.0],[0.0],0.0,-1921.096762598508,-473.6206621513659,346.5597263335944,24,0.0,24,False,,
173,0,False,0.8800762433333333,[-1260.7195023188954],[0.0],[0.0],0.0,-1897.8634292651748,-572.3046540260959,319.5955137978899,24,0.0,24,False,,
174,0,False,0.8800762433333333,[-1237.4861689855618],[0.0],[0.0],0.0,-1874.6300959318414,-549.0713206927626,319.5955137978899,24,0.0,24,False,,
175,0,False,0.8800762433333333,[-1214.2528356522282],[0.0],[0.0],0.0,-1851.3967625985078,-525.837987359429,319.5955137978899,24,0.0,24,False,,
