generation,count,is_initialized,f_proxy_scalar,g_al_proxy,lam,mu,al_pen_proxy,g_al_min,g_al_max,g_al_std,n_feasible_parents,pen_to_f_ratio,n_proxy_set,proxy_front_only,proxy_g_quantile,proxy_front_min_size
127,0,False,0.8705908397499998,[-2264.965974050727],[0.0],[0.0],0.0,-2979.7773644411054,-1427.0912964881313,491.6311123250358,24,0.0,24,False,,
128,0,False,0.8648225389166667,[-2260.726735124847],[0.0],[0.0],0.0,-2956.5440311077723,-1403.8579631547982,470.2318613822817,24,0.0,24,False,,
129,0,False,0.8648225389166667,[-2237.4934017915134],[0.0],[0.0],0.0,-2933.3106977744387,-1380.6246298214646,470.2318613822817,24,0.0,24,False,,
130,0,False,0.8648225389166667,[-2214.2600684581803],[0.0],[0.0],0.0,-2910.0773644411056,-1357.3912964881315,470.2318613822817,24,0.0,24,False,,
131,0,False,0.862352460107143,[-2240.833424687519],[0.0],[0.0],0.0,-2886.844031107772,-1334.157963154798,460.9798840921638,24,0.0,24,False,,
132,0,False,0.862352460107143,[-2217.600091354185],[0.0],[0.0],0.0,-2863.6106977744384,-1310.9246298214644,460.9798840921638,24,0.0,24,False,,
133,0,False,0.8618433180833334,[-2194.280764908205],[0.0],[0.0],0.0,-2840.3773644411053,-1287.6912964881312,461.05428695636914,24,0.0,24,False,,
134,0,False,0.8609195930833334,[-2212.9179720181533],[0.0],[0.0],0.0,-2817.144031107772,-1264.457963154798,433.96487746209397,24,0.0,24,False,,
135,0,False,0.8609195930833334,[-2189.6846386848197],[0.0],[0.0],0.0,-2793.9106977744386,-1241.2246298214645,433.96487746209397,24,0.0,24,False,,
136,0,False,0.8609195930833334,[-2166.451305351487],[0.0],[0.0],0.0,-2770.6773644411055,-1217.9912964881314,433.96487746209397,24,0.0,24,False,,
137,0,False,0.8607235732023811,[-2116.0285625239026],[0.0],[0.0],0.0,-2747.444031107772,-1194.7579631547978,441.462190282937,24,0.0,24,False,,
138,0,False,0.8607235732023811,[-2092.795229190569],[0.0],[0.0],0.0,-2724.2106977744384,-1171.5246298214643,441.462190282937,24,0.0,24,False,,
139,0,False,0.8607235732023811,[-2069.5618958572363],[0.0],[0.0],0.0,-2700.9773644411052,-1148.2912964881311,441.462190282937,24,0.0,24,False,,
140,0,False,0.8607235732023811,[-2046.328562523903],[0.0],[0.0],0.0,-2677.744031107772,-1125.057963154798,441.4621902829371,24,0.0,24,False,,
141,0,False,0.8556207302261903,[-2067.1595021526077],[0.0],[0.0],0.0,-2654.5106977744385,-1257.8454247865698,397.94071243451054,24,0.0,24,False,,
142,0,False,0.8506327992738095,[-2036.3773459085085],[0.0],[0.0],0.0,-2631.2773644411054,-1234.6120914532366,394.6074330636803,24,0.0,24,False,,
143,0,False,0.8506327992738095,[-2013.1440125751749],[0.0],[0.0],0.0,-2608.044031107772,-1211.378758119903,394.6074330636803,24,0.0,24,False,,
144,0,False,0.8506327992738095,[-1989.9106792418418],[0.0],[0.0],0.0,-2584.8106977744387,-1188.14542478657,394.6074330636803,24,0.0,24,False,,
145,0,False,0.8469506195119046,[-1997.4858989614197],[0.0],[0.0],0.0,-2561.5773644411056,-1164.9120914532368,408.7328228831099,24,0.0,24,False,,
146,0,False,0.8409983833214286,[-1980.9841787421244],[0.0],[0.0],0.0,-2538.344031107772,-1141.6787581199033,414.0073337167309,24,0.0,24,False,,
147,0,False,0.8450645768928572,[-1999.7290660220572],[0.0],[0.0],0.0,-2515.1106977744384,-1118.4454247865697,408.77221004403555,24,0.0,24,False,,
148,0,False,0.8446165578452381,[-1959.6239882853315],[0.0],[0.0],0.0,-2491.8773644411053,-1095.2120914532366,396.3785186531891,24,0.0,24,False,,
149,0,False,0.8446165578452381,[-1936.390654951998],[0.0],[0.0],0.0,-2468.6440311077718,-1071.978758119903,396.3785186531891,24,0.0,24,False,,
150,0,False,0.8380409853452381,[-1928.7820388354285],[0.0],[0.0],0.0,-2445.4106977744386,-1048.7454247865699,402.22904427306247,24,0.0,24,False,,
151,0,False,0.8380409853452381,[-1905.5487055020958],[0.0],[0.0],0.0,-2422.177364441106,-1025.5120914532372,402.22904427306247,24,0.0,24,False,,
152,0,False,0.8380409853452381,[-1882.315372168762],[0.0],[0.0],0.0,-2398.944031107772,-1002.2787581199032,402.22904427306247,24,0.0,24,False,,
153,0,False,0.8380409853452381,[-1859.0820388354284],[0.0],[0.0],0.0,-2375.7106977744384,-979.0454247865696,402.22904427306247,24,0.0,24,False,,
154,0,False,0.8380409853452381,[-1835.8487055020953],[0.0],[0.0],0.0,-2352.4773644411057,-955.8120914532369,402.22904427306247,24,0.0,24,False,,
155,0,False,0.8380409853452381,[-1812.6153721687617],[0.0],[0.0],0.0,-2329.244031107772,-932.5787581199033,402.22904427306247,24,0.0,24,False,,
156,0,False,0.8380409853452381,[-1789.3820388354281],[0.0],[0.0],0.0,-2306.0106977744385,-909.3454247865698,402.22904427306247,24,0.0,24,False,,
157,0,False,0.8380409853452381,[-1766.148705502096],[0.0],[0.0],0.0,-2282.777364441106,-886.1120914532371,402.22904427306247,24,0.0,24,False,,
158,0,False,0.8380409853452381,[-1742.9153721687617],[0.0],[0.0],0.0,-2259.544031107772,-862.8787581199031,402.22904427306247,24,0.0,24,False,,
159,0,False,0.8351815560595238,[-1690.9733519200872],[0.0],[0.0],0.0,-2236.3106977744383,-839.6454247865695,396.7629849616444,24,0.0,24,False,,
160,0,False,0.8351815560595238,[-1667.7400185867548],[0.0],[0.0],0.0,-2213.0773644411056,-816.4120914532368,396.76298496164435,24,0.0,24,False,,
161,0,False,0.8351815560595238,[-1644.5066852534212],[0.0],[0.0],0.0,-2189.844031107772,-793.1787581199033,396.76298496164435,24,0.0,24,False,,
162,0,False,0.8351815560595238,[-1621.2733519200876],[0.0],[0.0],0.0,-2166.6106977744384,-769.9454247865697,396.76298496164435,24,0.0,24,False,,
163,0,False,0.8351815560595238,[-1598.0400185867545],[0.0],[0.0],0.0,-2143.3773644411053,-746.7120914532366,396.76298496164435,24,0.0,24,False,,
164,0,False,0.8351815560595238,[-1574.8066852534212],[0.0],[0.0],0.0,-2120.144031107772,-723.4787581199034,396.7629849616444,24,0.0,24,False,,
165,0,False,0.8351815560595238,[-1551.5733519200874],[0.0],[0.0],0.0,-2096.910697774438,-700.2454247865694,396.76298496164435,24,0.0,24,False,,
166,0,False,0.8351815560595238,[-1528.3400185867547],[0.0],[0.0],0.0,-2073.6773644411055,-677.0120914532367,396.76298496164435,24,0.0,24,False,,
167,0,False,0.8354899099880954,[-1487.6805332915535],[0.0],[0.0],0.0,-2050.4440311077724,-653.7787581199036,390.4909526663443,24,0.0,24,False,,
168,0,False,0.8307053334404761,[-1487.5072989217704],[0.0],[0.0],0.0,-2027.2106977744388,-630.54542478657,402.78998934530546,24,0.0,24,False,,
169,0,False,0.8307053334404761,[-1464.2739655884368],[0.0],[0.0],0.0,-2003.9773644411052,-607.3120914532365,402.78998934530546,24,0.0,24,False,,
170,0,False,0.8307053334404761,[-1441.0406322551037],[0.0],[0.0],0.0,-1980.7440311077721,-584.0787581199033,402.78998934530546,24,0.0,24,False,,
171,0,False,0.8304380834404762,[-1419.1472960615408],[0.0],[0.0],0.0,-1957.5106977744388,-560.84542478657,403.1417128446939,24,0.0,24,False,,
172,0,False,0.8303438191547619,[-1395.83462415405],[0.0],[0.0],0.0,-1934.2773644411052,-537.6120914532364,403.1180432503861,24,0.0,24,False,,
173,0,False,0.82647843725,[-1411.803765505766],[0.0],[0.0],0.0,-1911.044031107772,-514.3787581199033,397.5663312801626,24,0.0,24,False,,
174,0,False,0.8275769415714286,[-1337.833433521337],[0.0],[0.0],0.0,-1876.9265065980253,-491.14542478656995,378.77009041582704,24,0.0,24,False,,
175,0,False,0.8275769415714286,[-1314.6001001880034],[0.0],[0.0],0.0,-1853.6931732646917,-467.91209145323637,378.77009041582704,24,0.0,24,False,,
176,0,False,0.8247828070476189,[-1292.373062303053],[0.0],[0.0],0.0,-1830.4598399313586,-444.67875811990325,377.91675811334125,24,0.0,24,False,,
