generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
73,19,19,24,0.7916666666666666,0,0,1.4736842105263157,0.013257049199691643,0.04684247987696151,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 2, 0, 0, 0, 2, 0, 0, 8, 2, 2]"
74,22,22,24,0.9166666666666666,0,0,1.3636363636363635,0.011667555915792428,0.017356266817225546,True,18,"[0, 0, 0, 0, 0, 5, 1, 8, 7, 0, 0, 0, 0, 0, 0, 6, 3, 0]"
75,20,20,24,0.8333333333333334,0,0,1.75,0.010537182569441274,0.014179424870700594,True,18,"[0, 0, 0, 0, 0, 2, 0, 12, 5, 0, 0, 0, 5, 0, 0, 8, 2, 1]"
76,18,18,24,0.75,0,0,1.5,0.01231692687043382,0.03315458546206531,True,18,"[0, 0, 0, 0, 0, 3, 1, 6, 5, 0, 0, 0, 2, 0, 0, 8, 2, 0]"
77,21,21,24,0.875,0,0,1.2857142857142858,0.011482495823408328,0.014771905686360757,True,18,"[0, 0, 0, 0, 0, 3, 1, 3, 10, 0, 0, 0, 2, 0, 0, 6, 1, 1]"
78,22,22,24,0.9166666666666666,0,0,1.1363636363636365,0.011833651691246743,0.01498039217736132,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 3, 0, 0, 0, 2, 0, 0, 5, 2, 0]"
79,20,20,24,0.8333333333333334,0,0,1.35,0.011314702036389943,0.0141033613346167,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 6, 0, 0, 0, 1, 0, 0, 4, 3, 1]"
80,22,22,24,0.9166666666666666,0,0,1.5909090909090908,0.010868185856638972,0.01382764616329184,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 3, 0, 0, 1, 4, 0, 0, 11, 3, 0]"
81,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.011267092713479481,0.013617597297727746,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 6, 0, 0, 0, 2, 0, 0, 3, 1, 0]"
82,23,23,24,0.9583333333333334,0,0,1.4782608695652173,0.011092652016691195,0.013478009156976367,True,18,"[0, 0, 0, 0, 0, 5, 1, 7, 5, 0, 0, 0, 4, 0, 0, 9, 3, 0]"
83,19,19,24,0.7916666666666666,0,0,1.4736842105263157,0.010843587586753748,0.01411674239730197,True,18,"[0, 0, 0, 0, 0, 1, 1, 10, 5, 0, 0, 0, 3, 0, 0, 5, 2, 1]"
84,18,18,24,0.75,0,0,1.4444444444444444,0.010511453479869058,0.012590706806039022,True,18,"[0, 0, 0, 0, 0, 2, 0, 7, 6, 0, 0, 0, 3, 0, 0, 5, 2, 1]"
85,22,22,24,0.9166666666666666,0,0,1.5454545454545454,0.010360047184654808,0.013301085021446871,True,18,"[0, 0, 0, 0, 0, 0, 1, 15, 7, 0, 0, 0, 3, 0, 0, 7, 1, 0]"
86,20,20,24,0.8333333333333334,0,0,1.25,0.012559320223339027,0.038024404288737323,True,18,"[0, 0, 0, 0, 0, 4, 1, 5, 6, 0, 0, 0, 2, 0, 0, 6, 1, 0]"
87,20,20,24,0.8333333333333334,0,0,1.25,0.01158450327100756,0.014315195800441959,True,18,"[0, 0, 0, 0, 0, 5, 0, 5, 5, 0, 0, 0, 2, 0, 0, 4, 3, 1]"
88,18,18,24,0.75,0,0,1.2222222222222223,0.012554764079986071,0.033670867241672835,True,18,"[0, 0, 0, 0, 0, 2, 0, 7, 5, 0, 0, 0, 3, 0, 0, 4, 0, 1]"
89,21,21,24,0.875,0,0,1.1904761904761905,0.011252739545149661,0.013115289311593096,True,18,"[0, 0, 0, 0, 0, 3, 0, 4, 8, 0, 0, 0, 1, 0, 0, 6, 2, 1]"
90,20,20,24,0.8333333333333334,0,0,1.4,0.010887705988143813,0.013343305011053803,True,18,"[0, 0, 0, 0, 0, 1, 0, 9, 7, 0, 0, 0, 4, 0, 0, 6, 1, 0]"
91,21,21,24,0.875,0,0,1.6666666666666667,0.009515897975550528,0.011981032466560347,True,18,"[0, 0, 0, 0, 0, 1, 0, 15, 8, 0, 0, 1, 3, 0, 0, 4, 3, 0]"
92,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.01103720991465039,0.013414979855302295,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 3, 0, 0, 0, 1, 0, 0, 6, 1, 0]"
93,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.01157449578286173,0.015350763331367897,True,18,"[0, 0, 0, 0, 0, 5, 1, 4, 4, 0, 0, 0, 3, 0, 0, 6, 0, 0]"
94,22,22,24,0.9166666666666666,0,0,1.1818181818181819,0.011166438500739206,0.013135992934313674,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 4, 0, 0, 0, 3, 0, 0, 5, 1, 1]"
95,22,22,24,0.9166666666666666,0,0,1.4090909090909092,0.010651600973250304,0.014319039445616747,True,18,"[0, 0, 0, 0, 0, 6, 0, 9, 5, 0, 0, 1, 3, 0, 0, 3, 4, 0]"
96,19,19,24,0.7916666666666666,0,0,1.368421052631579,0.009934359497955255,0.012684356270180936,True,18,"[0, 0, 0, 0, 0, 2, 0, 12, 5, 0, 0, 0, 0, 0, 0, 4, 2, 1]"
97,19,19,24,0.7916666666666666,0,0,1.368421052631579,0.010385211729994554,0.014436334293356803,True,18,"[0, 0, 0, 0, 0, 5, 0, 8, 4, 0, 0, 0, 2, 0, 0, 4, 3, 0]"
98,21,21,24,0.875,0,0,1.5238095238095237,0.010014563382508987,0.013654229549895019,True,18,"[0, 0, 0, 0, 0, 3, 0, 11, 7, 0, 0, 0, 2, 0, 0, 7, 1, 1]"
99,21,21,24,0.875,0,0,1.5238095238095237,0.010152837350184388,0.013603886012781778,True,18,"[0, 0, 0, 0, 0, 5, 1, 10, 6, 0, 0, 0, 3, 0, 0, 4, 3, 0]"
100,20,20,24,0.8333333333333334,0,0,1.35,0.010681219616236535,0.01361198481824429,True,18,"[0, 0, 0, 0, 0, 1, 1, 9, 4, 0, 0, 0, 5, 0, 0, 3, 4, 0]"
101,22,22,24,0.9166666666666666,0,0,1.3181818181818181,0.010506000538541078,0.013116891230875708,True,18,"[0, 0, 0, 0, 0, 4, 1, 13, 5, 0, 0, 0, 3, 0, 0, 3, 0, 0]"
102,21,21,24,0.875,0,0,1.380952380952381,0.01057227223607105,0.013739012985535447,True,18,"[0, 0, 0, 0, 0, 5, 0, 10, 7, 0, 0, 0, 1, 0, 0, 4, 2, 0]"
103,23,23,24,0.9583333333333334,0,0,1.3478260869565217,0.010546552588215276,0.01367735404555494,True,18,"[0, 0, 0, 0, 0, 3, 1, 6, 12, 0, 0, 0, 1, 0, 0, 5, 2, 1]"
104,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.010781639107726879,0.014022009146144303,True,18,"[0, 0, 0, 0, 0, 6, 0, 5, 4, 0, 0, 0, 1, 0, 0, 3, 4, 1]"
105,13,13,24,0.5416666666666666,0,0,1.3076923076923077,0.010955966268318231,0.013561045695023297,True,18,"[0, 0, 0, 0, 0, 1, 1, 5, 4, 0, 0, 0, 3, 0, 0, 3, 0, 0]"
106,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.016574329652146762,0.05173577800765684,True,18,"[0, 0, 0, 0, 0, 2, 1, 3, 5, 0, 0, 0, 1, 0, 0, 5, 4, 1]"
107,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.012112444030033613,0.03758912586958472,True,18,"[0, 0, 0, 0, 0, 3, 1, 7, 3, 0, 0, 1, 1, 0, 0, 5, 0, 1]"
108,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.013443867113616515,0.05930297290546039,True,18,"[0, 0, 0, 0, 0, 3, 0, 5, 5, 0, 0, 0, 1, 0, 0, 8, 2, 0]"
109,18,18,24,0.75,0,0,1.3888888888888888,0.013491331603068639,0.042000117789807896,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 6, 0, 0, 0, 3, 0, 0, 5, 3, 0]"
110,17,17,24,0.7083333333333334,0,0,1.1176470588235294,0.018876982058158517,0.08905032436031635,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 5, 0, 0, 0, 3, 0, 0, 1, 2, 0]"
111,21,21,24,0.875,0,0,1.4285714285714286,0.010410980551116653,0.012881467227561515,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 5, 0, 0, 2, 2, 0, 0, 5, 2, 1]"
112,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.010247564201645217,0.013169899285059931,True,18,"[0, 0, 0, 0, 0, 5, 1, 6, 6, 0, 0, 0, 2, 0, 0, 4, 0, 0]"
113,23,23,24,0.9583333333333334,0,0,1.3478260869565217,0.010352954798116076,0.013213674639159883,True,18,"[0, 0, 0, 0, 0, 3, 1, 9, 5, 0, 0, 2, 0, 0, 0, 9, 2, 0]"
114,17,17,24,0.7083333333333334,0,0,1.2941176470588236,0.010637836402776492,0.013293605071364126,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 1, 0, 1, 0, 1, 0, 0, 4, 3, 1]"
115,22,22,24,0.9166666666666666,0,0,1.3181818181818181,0.0102486765042615,0.012756418275735112,True,18,"[0, 0, 0, 0, 0, 4, 0, 8, 3, 0, 0, 0, 5, 0, 0, 6, 2, 1]"
116,18,18,24,0.75,0,0,1.1666666666666667,0.010213011480749453,0.01205478028411733,True,18,"[0, 0, 0, 0, 0, 1, 1, 8, 3, 0, 0, 0, 2, 0, 0, 4, 2, 0]"
117,18,18,24,0.75,0,0,1.3333333333333333,0.010127613061964545,0.01423213980473461,True,18,"[0, 0, 0, 0, 0, 1, 1, 8, 5, 0, 0, 1, 3, 0, 0, 4, 1, 0]"
118,21,21,24,0.875,0,0,1.1904761904761905,0.010508014089887382,0.012940120989211362,True,18,"[0, 0, 0, 0, 0, 2, 0, 9, 8, 0, 0, 0, 2, 0, 0, 2, 2, 0]"
119,22,22,24,0.9166666666666666,0,0,1.4090909090909092,0.009414014342309039,0.012235848982712965,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 8, 0, 0, 1, 2, 0, 0, 8, 2, 0]"
120,20,20,24,0.8333333333333334,0,0,1.3,0.010310462959172526,0.013034854300016658,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 6, 0, 0, 1, 3, 0, 0, 4, 2, 0]"
121,21,21,24,0.875,0,0,1.2857142857142858,0.010433154703913502,0.013284217400900912,True,18,"[0, 0, 0, 0, 0, 6, 0, 7, 2, 0, 0, 2, 2, 0, 0, 7, 1, 0]"
122,15,15,24,0.625,0,0,1.3333333333333333,0.012326826716688444,0.05279166038768969,True,18,"[0, 0, 0, 0, 0, 3, 0, 6, 2, 0, 0, 0, 1, 0, 0, 7, 1, 0]"
123,21,21,24,0.875,0,0,1.5238095238095237,0.011328580603492872,0.04503921705966712,True,18,"[0, 0, 0, 0, 0, 0, 1, 8, 9, 0, 0, 2, 5, 0, 0, 5, 1, 1]"
124,21,21,24,0.875,0,0,1.7619047619047619,0.009034251688082277,0.012292027301770033,True,18,"[0, 0, 0, 0, 0, 2, 0, 13, 5, 0, 0, 2, 3, 0, 0, 7, 5, 0]"
125,20,20,24,0.8333333333333334,0,0,1.45,0.009632638729385773,0.012514852943210314,True,18,"[0, 0, 0, 0, 0, 2, 0, 6, 8, 0, 0, 1, 3, 0, 0, 6, 3, 0]"
126,18,18,24,0.75,0,0,1.4444444444444444,0.009438624885877541,0.012844458394837508,True,18,"[0, 0, 0, 0, 0, 1, 1, 7, 7, 0, 0, 0, 3, 0, 0, 5, 2, 0]"
127,22,22,24,0.9166666666666666,0,0,1.4545454545454546,0.009495925849759631,0.01215345277237647,True,18,"[0, 0, 0, 0, 0, 4, 1, 8, 7, 0, 0, 1, 4, 0, 0, 5, 1, 1]"
128,15,15,24,0.625,0,0,1.4,0.009838379305352921,0.012018706509479839,True,18,"[0, 0, 0, 0, 0, 4, 0, 5, 6, 0, 0, 0, 2, 0, 0, 4, 0, 0]"
129,21,21,24,0.875,0,0,1.0476190476190477,0.01053983007050553,0.013468802675466624,True,18,"[0, 0, 0, 0, 0, 2, 0, 8, 8, 0, 0, 0, 2, 0, 0, 2, 0, 0]"
130,19,19,24,0.7916666666666666,0,0,1.2105263157894737,0.010201937665152155,0.012661913068351245,True,18,"[0, 0, 0, 0, 0, 4, 0, 7, 5, 0, 0, 0, 1, 0, 0, 4, 1, 1]"
