generation,count,is_initialized,f_proxy_scalar,g_al_proxy,lam,mu,al_pen_proxy,g_al_min,g_al_max,g_al_std,n_feasible_parents,pen_to_f_ratio,n_proxy_set,proxy_front_only,proxy_g_quantile,proxy_front_min_size
19,0,False,0.9881487595,[-2976.754187697768],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,445.14680703192147,24,0.0,24,False,,
20,0,False,0.9856335380714286,[-3055.802827942515],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,429.8315184859746,24,0.0,24,False,,
21,0,False,0.9856335380714286,[-3055.802827942515],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,429.8315184859746,24,0.0,24,False,,
22,0,False,0.9846766749761905,[-2999.860343548336],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,492.30948357027285,24,0.0,24,False,,
23,0,False,0.9846766749761905,[-2999.860343548336],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,492.30948357027285,24,0.0,24,False,,
24,0,False,0.9847504511666667,[-3017.7890121866353],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,487.618958966347,24,0.0,24,False,,
25,0,False,0.9842185297380953,[-3000.1520580827187],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,503.0993247017961,24,0.0,24,False,,
26,0,False,0.9842185297380953,[-3000.1520580827187],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,503.0993247017961,24,0.0,24,False,,
27,0,False,0.9803379814047619,[-2980.9423227908665],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,493.6575504934302,24,0.0,24,False,,
28,0,False,0.9695811290238096,[-2948.5276934914514],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,514.0680673872891,24,0.0,24,False,,
29,0,False,0.9695811290238096,[-2948.5276934914514],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,514.0680673872891,24,0.0,24,False,,
30,0,False,0.9695811290238096,[-2948.5276934914514],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,514.0680673872891,24,0.0,24,False,,
31,0,False,0.9695811290238096,[-2948.5276934914514],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,514.0680673872891,24,0.0,24,False,,
32,0,False,0.9695811290238096,[-2948.5276934914514],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,514.0680673872891,24,0.0,24,False,,
33,0,False,0.9695444302142856,[-3008.693321061834],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,489.2859810994973,24,0.0,24,False,,
34,0,False,0.9639745099761905,[-3041.3797337219717],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,466.93582854041216,24,0.0,24,False,,
35,0,False,0.9642962945,[-3038.3289475790098],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,465.61762137699753,24,0.0,24,False,,
36,0,False,0.9642962945,[-3038.3289475790098],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,465.61762137699753,24,0.0,24,False,,
37,0,False,0.9608649016428572,[-2951.4976051582653],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,525.3570207752582,24,0.0,24,False,,
38,0,False,0.9608649016428572,[-2951.4976051582653],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,525.3570207752582,24,0.0,24,False,,
39,0,False,0.9608649016428572,[-2951.4976051582653],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,525.3570207752582,24,0.0,24,False,,
40,0,False,0.9608649016428572,[-2951.4976051582653],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,525.3570207752582,24,0.0,24,False,,
41,0,False,0.9543506206904762,[-2931.7411955197554],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,546.5191875321102,24,0.0,24,False,,
42,0,False,0.9543506206904762,[-2931.7411955197554],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,546.5191875321102,24,0.0,24,False,,
43,0,False,0.9543506206904762,[-2931.7411955197554],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,546.5191875321102,24,0.0,24,False,,
44,0,False,0.9509296028333333,[-2935.4614726019577],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,548.0621552667322,24,0.0,24,False,,
45,0,False,0.9509296028333333,[-2935.4614726019577],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,548.0621552667322,24,0.0,24,False,,
46,0,False,0.9500195859285713,[-2912.2708575857],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,568.6480645355035,24,0.0,24,False,,
47,0,False,0.9500195859285713,[-2912.2708575857],[0.0],[0.0],0.0,-3571.81126549272,-1841.5867111102925,568.6480645355035,24,0.0,24,False,,
48,0,False,0.9491943067619047,[-2972.613008596191],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,527.155462586546,24,0.0,24,False,,
49,0,False,0.9444309031904762,[-2977.1022983243474],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,528.0871527022258,24,0.0,24,False,,
50,0,False,0.9444309031904762,[-2977.1022983243474],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,528.0871527022258,24,0.0,24,False,,
51,0,False,0.9449156131904762,[-2953.467291702098],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,519.1604523564723,24,0.0,24,False,,
52,0,False,0.9413578858095238,[-2897.89885552062],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,508.0359172213308,24,0.0,24,False,,
53,0,False,0.9413578858095238,[-2897.89885552062],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,508.0359172213308,24,0.0,24,False,,
54,0,False,0.9413578858095238,[-2897.89885552062],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,508.0359172213308,24,0.0,24,False,,
55,0,False,0.9413578858095238,[-2897.89885552062],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,508.0359172213308,24,0.0,24,False,,
56,0,False,0.9413578858095238,[-2897.89885552062],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,508.0359172213308,24,0.0,24,False,,
57,0,False,0.9402412415238096,[-2933.427303942962],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,483.78771799188837,24,0.0,24,False,,
58,0,False,0.9402412415238096,[-2933.427303942962],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,483.78771799188837,24,0.0,24,False,,
59,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
60,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
61,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
62,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
63,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
64,0,False,0.941853670095238,[-2989.536838774442],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,463.22706817114647,24,0.0,24,False,,
65,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
66,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
67,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
68,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
69,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
70,0,False,0.9400163761666667,[-3002.131389619746],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,465.13525154158935,24,0.0,24,False,,
71,0,False,0.9386534915238096,[-3003.541767359846],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,464.5972796088196,24,0.0,24,False,,
72,0,False,0.9386534915238096,[-3003.541767359846],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,464.5972796088196,24,0.0,24,False,,
73,0,False,0.9386534915238096,[-3003.541767359846],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,464.5972796088196,24,0.0,24,False,,
74,0,False,0.9386534915238096,[-3003.541767359846],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,464.5972796088196,24,0.0,24,False,,
75,0,False,0.9386534915238096,[-3003.541767359846],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,464.5972796088196,24,0.0,24,False,,
76,0,False,0.9394389843809524,[-3001.3932411876212],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,467.98363824042593,24,0.0,24,False,,
77,0,False,0.9394389843809524,[-3001.3932411876212],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,467.98363824042593,24,0.0,24,False,,
78,0,False,0.9382176605714285,[-2983.5560552477923],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,481.66058830912016,24,0.0,24,False,,
79,0,False,0.9382176605714285,[-2983.5560552477923],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,481.66058830912016,24,0.0,24,False,,
80,0,False,0.9382176605714285,[-2983.5560552477923],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,481.66058830912016,24,0.0,24,False,,
81,0,False,0.9382176605714285,[-2983.5560552477923],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,481.66058830912016,24,0.0,24,False,,
82,0,False,0.9382176605714285,[-2983.5560552477923],[0.0],[0.0],0.0,-3571.81126549272,-1979.8843747525086,481.66058830912016,24,0.0,24,False,,
83,0,False,0.9380010633095238,[-2928.9746736121742],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,516.8042133064981,24,0.0,24,False,,
84,0,False,0.9380010633095238,[-2928.9746736121742],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,516.8042133064981,24,0.0,24,False,,
85,0,False,0.9323079430714286,[-2925.2738056182893],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,515.2066801970338,24,0.0,24,False,,
86,0,False,0.9323079430714286,[-2925.2738056182893],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,515.2066801970338,24,0.0,24,False,,
87,0,False,0.9323079430714286,[-2925.2738056182893],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,515.2066801970338,24,0.0,24,False,,
88,0,False,0.9312794703333332,[-2870.6385248199767],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,525.7991955908723,24,0.0,24,False,,
89,0,False,0.9312794703333332,[-2870.6385248199767],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,525.7991955908723,24,0.0,24,False,,
90,0,False,0.9312794703333332,[-2870.6385248199767],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,525.7991955908723,24,0.0,24,False,,
91,0,False,0.9311909572380953,[-2871.9919391005096],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,526.699732462674,24,0.0,24,False,,
92,0,False,0.928897869142857,[-2933.667085412168],[0.0],[0.0],0.0,-3571.81126549272,-1979.8451761072295,504.83544203179235,24,0.0,24,False,,
93,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
94,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
95,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
96,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
97,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
98,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
99,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
100,0,False,0.9216786536666667,[-2961.5750312944583],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.7954913443759,24,0.0,24,False,,
101,0,False,0.9186950896190474,[-2957.918687417501],[0.0],[0.0],0.0,-3497.114880223814,-1979.8451761072295,475.79609692683886,24,0.0,24,False,,
102,0,False,0.9186950896190474,[-2934.6853540841676],[0.0],[0.0],0.0,-3473.8815468904804,-1956.611842773896,475.79609692683886,24,0.0,24,False,,
103,0,False,0.9186950896190474,[-2911.4520207508344],[0.0],[0.0],0.0,-3450.6482135571478,-1933.3785094405632,475.79609692683886,24,0.0,24,False,,
104,0,False,0.9186950896190474,[-2888.218687417501],[0.0],[0.0],0.0,-3427.4148802238137,-1910.1451761072292,475.79609692683886,24,0.0,24,False,,
105,0,False,0.9186950896190474,[-2864.9853540841673],[0.0],[0.0],0.0,-3404.1815468904806,-1886.911842773896,475.79609692683886,24,0.0,24,False,,
106,0,False,0.9184958443809523,[-2826.75284299442],[0.0],[0.0],0.0,-3380.9482135571475,-1863.678509440563,494.3620206052983,24,0.0,24,False,,
107,0,False,0.9184958443809523,[-2803.5195096610864],[0.0],[0.0],0.0,-3357.714880223814,-1840.4451761072294,494.3620206052983,24,0.0,24,False,,
108,0,False,0.9190863479523809,[-2809.777262830173],[0.0],[0.0],0.0,-3334.481546890481,-1817.2118427738963,467.7702335446853,24,0.0,24,False,,
109,0,False,0.9168413443809523,[-2776.6976244453303],[0.0],[0.0],0.0,-3311.2482135571477,-1793.9785094405631,459.79518454485134,24,0.0,24,False,,
110,0,False,0.9164898455714287,[-2745.0094379473685],[0.0],[0.0],0.0,-3288.0148802238136,-1770.745176107229,463.12992876419594,24,0.0,24,False,,
111,0,False,0.9135962515238094,[-2743.892943913577],[0.0],[0.0],0.0,-3264.7815468904805,-1747.511842773896,461.9441629709045,24,0.0,24,False,,
112,0,False,0.9124977036666665,[-2821.3796348376745],[0.0],[0.0],0.0,-3241.5482135571474,-1874.9033150112987,407.1359127749777,24,0.0,24,False,,
113,0,False,0.9078626452142857,[-2757.01107642954],[0.0],[0.0],0.0,-3218.3148802238143,-1851.6699816779656,398.162028641862,24,0.0,24,False,,
114,0,False,0.9078626452142857,[-2733.7777430962064],[0.0],[0.0],0.0,-3195.0815468904807,-1828.436648344632,398.162028641862,24,0.0,24,False,,
115,0,False,0.9078191130714286,[-2709.1170257151525],[0.0],[0.0],0.0,-3171.848213557147,-1805.2033150112984,398.4982292562,24,0.0,24,False,,
116,0,False,0.9078191130714286,[-2685.8836923818194],[0.0],[0.0],0.0,-3148.614880223814,-1781.9699816779653,398.4982292562,24,0.0,24,False,,
117,0,False,0.904791157952381,[-2665.917215647342],[0.0],[0.0],0.0,-3125.3815468904804,-1758.7366483446317,397.90206317285407,24,0.0,24,False,,
118,0,False,0.9035611317619047,[-2635.8642809775283],[0.0],[0.0],0.0,-3070.094650068565,-1735.503315011299,391.3169877188162,24,0.0,24,False,,
119,0,False,0.9035611317619047,[-2612.6309476441947],[0.0],[0.0],0.0,-3046.8613167352314,-1712.2699816779655,391.3169877188162,24,0.0,24,False,,
120,0,False,0.8979529705714286,[-2586.386906171878],[0.0],[0.0],0.0,-3023.6279834018974,-1689.0366483446314,391.5609736337964,24,0.0,24,False,,
121,0,False,0.8979529705714286,[-2563.1535728385447],[0.0],[0.0],0.0,-3000.3946500685647,-1665.8033150112988,391.5609736337964,24,0.0,24,False,,
122,0,False,0.8979529705714286,[-2539.920239505211],[0.0],[0.0],0.0,-2977.161316735231,-1642.5699816779652,391.5609736337964,24,0.0,24,False,,
123,0,False,0.8979529705714286,[-2516.6869061718776],[0.0],[0.0],0.0,-2953.9279834018976,-1619.3366483446316,391.5609736337964,24,0.0,24,False,,
124,0,False,0.900014026642857,[-2472.581257846389],[0.0],[0.0],0.0,-2930.694650068565,-1596.103315011299,418.94919695247677,24,0.0,24,False,,
125,0,False,0.8925278183095239,[-2414.8498076137316],[0.0],[0.0],0.0,-2907.4613167352313,-1572.8699816779654,414.277974898037,24,0.0,24,False,,
126,0,False,0.8925278183095239,[-2391.616474280398],[0.0],[0.0],0.0,-2884.2279834018977,-1549.6366483446318,414.277974898037,24,0.0,24,False,,
127,0,False,0.8908442873571428,[-2367.4450130190685],[0.0],[0.0],0.0,-2860.9946500685646,-1526.4033150112987,413.4841763714145,24,0.0,24,False,,
128,0,False,0.8902019456904761,[-2336.3473968375056],[0.0],[0.0],0.0,-2837.7613167352315,-1503.1699816779656,409.95425204285806,24,0.0,24,False,,
129,0,False,0.8910744325952381,[-2311.2786839815203],[0.0],[0.0],0.0,-2814.527983401898,-1479.936648344632,408.8201788462784,24,0.0,24,False,,
130,0,False,0.8910744325952381,[-2288.045350648187],[0.0],[0.0],0.0,-2791.294650068565,-1456.7033150112989,408.8201788462784,24,0.0,24,False,,
131,0,False,0.8918634452142857,[-2266.3938828899536],[0.0],[0.0],0.0,-2768.0613167352312,-1433.4699816779653,409.2625532669683,24,0.0,24,False,,
132,0,False,0.8876494606904762,[-2232.3044718504166],[0.0],[0.0],0.0,-2744.8279834018977,-1410.2366483446317,401.88187441081584,24,0.0,24,False,,
133,0,False,0.8819683222380951,[-2212.4184869946253],[0.0],[0.0],0.0,-2721.5946500685645,-1387.0033150112986,400.6746004426441,24,0.0,24,False,,
134,0,False,0.8819683222380951,[-2189.1851536612926],[0.0],[0.0],0.0,-2698.3613167352314,-1363.7699816779655,400.6746004426441,24,0.0,24,False,,
135,0,False,0.8768470734285714,[-2163.082692354129],[0.0],[0.0],0.0,-2675.127983401898,-1340.5366483446319,399.2055040538001,24,0.0,24,False,,
136,0,False,0.8732782278333332,[-2182.505134381109],[0.0],[0.0],0.0,-2651.8946500685647,-1317.3033150112988,363.28406375423805,24,0.0,24,False,,
137,0,False,0.8732782278333332,[-2159.2718010477756],[0.0],[0.0],0.0,-2628.661316735231,-1294.0699816779652,363.28406375423805,24,0.0,24,False,,
138,0,False,0.8726928504523809,[-2138.829822904828],[0.0],[0.0],0.0,-2605.4279834018976,-1270.8366483446316,365.9433166378988,24,0.0,24,False,,
139,0,False,0.8720514331904763,[-2128.3739231647464],[0.0],[0.0],0.0,-2582.1946500685644,-1247.6033150112985,374.3814415198378,24,0.0,24,False,,
140,0,False,0.8671761129523811,[-2105.9262351224675],[0.0],[0.0],0.0,-2558.9613167352313,-1224.3699816779654,374.6206586553568,24,0.0,24,False,,
141,0,False,0.8671761129523811,[-2082.692901789134],[0.0],[0.0],0.0,-2535.7279834018977,-1201.1366483446318,374.6206586553568,24,0.0,24,False,,
142,0,False,0.8671761129523811,[-2059.459568455801],[0.0],[0.0],0.0,-2512.4946500685646,-1177.9033150112987,374.62065865535686,24,0.0,24,False,,
143,0,False,0.8688652197380952,[-1981.7287781882558],[0.0],[0.0],0.0,-2489.261316735231,-1154.669981677965,401.43848287811517,24,0.0,24,False,,
144,0,False,0.8641884947380953,[-1956.7896533500225],[0.0],[0.0],0.0,-2466.027983401898,-1131.436648344632,400.63878379050254,24,0.0,24,False,,
145,0,False,0.8623658661666666,[-1920.914957185695],[0.0],[0.0],0.0,-2442.794650068565,-1108.2033150112989,400.5044600610912,24,0.0,24,False,,
146,0,False,0.8616925562857144,[-1884.557665103439],[0.0],[0.0],0.0,-2419.5613167352312,-1084.9699816779653,390.26355799691356,24,0.0,24,False,,
147,0,False,0.8614804816428573,[-1821.4039049130517],[0.0],[0.0],0.0,-2396.3279834018977,-1059.7867066828385,420.0715188633021,24,0.0,24,False,,
148,0,False,0.8614804816428573,[-1798.1705715797186],[0.0],[0.0],0.0,-2373.0946500685645,-1036.5533733495054,420.0715188633021,24,0.0,24,False,,
149,0,False,0.8604476922380954,[-1828.891046327518],[0.0],[0.0],0.0,-2349.861316735231,-1013.3200400161718,401.79535409929366,24,0.0,24,False,,
150,0,False,0.8604476922380954,[-1805.6577129941852],[0.0],[0.0],0.0,-2326.627983401898,-990.0867066828387,401.7953540992936,24,0.0,24,False,,
151,0,False,0.8604476922380954,[-1782.4243796608523],[0.0],[0.0],0.0,-2303.394650068565,-966.853373349506,401.79535409929366,24,0.0,24,False,,
152,0,False,0.855605827952381,[-1748.697215476289],[0.0],[0.0],0.0,-2280.161316735231,-943.620040016172,393.8197019516787,24,0.0,24,False,,
153,0,False,0.855605827952381,[-1725.4638821429555],[0.0],[0.0],0.0,-2256.9279834018976,-920.3867066828384,393.8197019516787,24,0.0,24,False,,
154,0,False,0.855605827952381,[-1702.2305488096233],[0.0],[0.0],0.0,-2233.694650068565,-897.1533733495057,393.8197019516787,24,0.0,24,False,,
155,0,False,0.8548807185476192,[-1685.6848817882349],[0.0],[0.0],0.0,-2210.4613167352313,-873.9200400161722,394.78078868250066,24,0.0,24,False,,
156,0,False,0.8548807185476192,[-1662.4515484549013],[0.0],[0.0],0.0,-2187.2279834018977,-850.6867066828386,394.78078868250066,24,0.0,24,False,,
157,0,False,0.8487549180714286,[-1665.775288560005],[0.0],[0.0],0.0,-2163.994650068565,-827.4533733495059,349.4461622922634,24,0.0,24,False,,
158,0,False,0.8373421061666667,[-1692.6763477376553],[0.0],[0.0],0.0,-2140.761316735231,-804.2200400161719,304.7642213519691,24,0.0,24,False,,
159,0,False,0.8373421061666667,[-1669.4430144043217],[0.0],[0.0],0.0,-2117.5279834018975,-780.9867066828383,304.7642213519691,24,0.0,24,False,,
160,0,False,0.8361451436666668,[-1687.3725884870018],[0.0],[0.0],0.0,-2094.294650068565,-993.5231006872204,242.29980379697082,24,0.0,24,False,,
161,0,False,0.8361451436666668,[-1664.1392551536683],[0.0],[0.0],0.0,-2071.0613167352312,-970.2897673538869,242.29980379697082,24,0.0,24,False,,
162,0,False,0.8337238412857144,[-1639.3181599347945],[0.0],[0.0],0.0,-2047.8279834018977,-947.0564340205533,242.233502507005,24,0.0,24,False,,
163,0,False,0.8333512436666668,[-1600.7302068544395],[0.0],[0.0],0.0,-1984.8947089584913,-923.8231006872202,227.05643291157813,24,0.0,24,False,,
164,0,False,0.8365949973571429,[-1563.9718015067149],[0.0],[0.0],0.0,-1961.6613756251581,-900.589767353887,213.86937028467764,24,0.0,24,False,,
165,0,False,0.8365949973571429,[-1540.738468173381],[0.0],[0.0],0.0,-1938.428042291824,-877.356434020553,213.86937028467764,24,0.0,24,False,,
166,0,False,0.8348458866428571,[-1517.833580161033],[0.0],[0.0],0.0,-1915.1947089584914,-854.1231006872204,213.980920729934,24,0.0,24,False,,
167,0,False,0.8276479024761905,[-1459.5506925349607],[0.0],[0.0],0.0,-1891.9613756251583,-830.8897673538872,229.876073230353,24,0.0,24,False,,
168,0,False,0.8276479024761905,[-1436.3173592016271],[0.0],[0.0],0.0,-1868.7280422918247,-807.6564340205537,229.876073230353,24,0.0,24,False,,
169,0,False,0.8189350312857142,[-1394.869929094032],[0.0],[0.0],0.0,-1845.4947089584912,-784.4231006872201,241.8416970813711,24,0.0,24,False,,
170,0,False,0.8189350312857142,[-1371.6365957606988],[0.0],[0.0],0.0,-1822.261375625158,-761.189767353887,241.8416970813711,24,0.0,24,False,,
171,0,False,0.8165424074761903,[-1333.0620554213826],[0.0],[0.0],0.0,-1799.0280422918247,-737.9564340205536,242.29790018847112,24,0.0,24,False,,
172,0,False,0.8165424074761903,[-1309.828722088049],[0.0],[0.0],0.0,-1775.7947089584911,-714.72310068722,242.29790018847112,24,0.0,24,False,,
173,0,False,0.8166327114047617,[-1295.3381213268685],[0.0],[0.0],0.0,-1752.561375625158,-691.4897673538869,247.51464387189344,24,0.0,24,False,,
174,0,False,0.8166327114047617,[-1272.1047879935352],[0.0],[0.0],0.0,-1729.3280422918247,-668.2564340205536,247.51464387189344,24,0.0,24,False,,
175,0,False,0.8083316922380952,[-1285.3233884416586],[0.0],[0.0],0.0,-1706.094708958491,-893.4730522025429,216.33528721841242,24,0.0,24,False,,
